time,load_1m,load_5m,load_15m,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,proc_total,proc_running,proc_sleeping,proc_stopped,proc_zombie
17:21:07,0.42,1.27,1.40,0.2,1.5,0.0,98.2,0.0,0.0,0.0,0.0,828,2,826,0,0
17:21:10,0.54,1.28,1.40,0.3,1.3,0.0,98.5,0.0,0.0,0.0,0.0,841,2,839,0,0
17:21:13,0.66,1.29,1.40,0.1,1.1,0.0,98.8,0.0,0.0,0.0,0.0,866,2,864,0,0
17:21:16,0.66,1.29,1.40,1.1,0.3,0.0,98.6,0.0,0.0,0.0,0.0,866,2,864,0,0
17:21:19,0.69,1.29,1.40,1.2,0.2,0.0,98.6,0.0,0.0,0.0,0.0,866,2,864,0,0
17:21:22,0.69,1.29,1.40,5.2,0.7,0.0,94.1,0.0,0.0,0.0,0.0,870,4,866,0,0
17:21:25,0.87,1.32,1.41,1.0,0.4,0.0,98.7,0.0,0.0,0.0,0.0,870,1,869,0,0
17:21:28,1.04,1.34,1.42,2.0,0.4,0.0,97.6,0.0,0.0,0.0,0.0,870,4,866,0,0
17:21:31,1.04,1.34,1.42,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,870,4,866,0,0
17:21:34,1.20,1.37,1.43,4.1,0.7,0.0,95.2,0.0,0.0,0.0,0.0,870,5,865,0,0
17:21:37,1.20,1.37,1.43,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,870,4,866,0,0
17:21:40,1.26,1.38,1.43,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,870,3,867,0,0
17:21:43,1.40,1.41,1.44,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,870,4,866,0,0
17:21:46,1.40,1.41,1.44,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,870,5,865,0,0
17:21:49,1.45,1.42,1.44,4.1,0.8,0.0,95.1,0.0,0.0,0.0,0.0,870,4,866,0,0
17:21:52,1.45,1.42,1.44,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,870,4,866,0,0
17:21:55,1.41,1.41,1.44,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,870,4,866,0,0
17:21:58,1.54,1.44,1.45,4.1,0.7,0.0,95.2,0.0,0.0,0.0,0.0,870,4,866,0,0
17:22:01,1.54,1.44,1.45,4.1,0.7,0.0,95.2,0.0,0.0,0.0,0.0,870,5,865,0,0
17:22:04,1.66,1.46,1.46,4.0,0.7,0.0,95.2,0.0,0.0,0.0,0.0,870,4,866,0,0
17:22:07,1.66,1.46,1.46,4.1,0.7,0.0,95.2,0.0,0.0,0.0,0.0,870,4,866,0,0
17:22:10,1.76,1.49,1.46,3.9,0.7,0.0,95.4,0.0,0.0,0.0,0.0,870,4,866,0,0
17:22:13,1.78,1.50,1.47,4.1,0.7,0.0,95.2,0.0,0.0,0.0,0.0,870,4,866,0,0
17:22:16,1.78,1.50,1.47,4.2,0.7,0.0,95.1,0.0,0.0,0.0,0.0,870,4,866,0,0
17:22:19,1.96,1.54,1.48,4.0,0.7,0.0,95.2,0.0,0.0,0.0,0.0,870,5,865,0,0
17:22:22,1.96,1.55,1.48,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,870,5,865,0,0
17:22:25,1.96,1.55,1.48,3.9,0.7,0.0,95.4,0.0,0.0,0.0,0.0,870,4,866,0,0
17:22:28,1.97,1.55,1.49,4.1,0.7,0.0,95.2,0.0,0.0,0.0,0.0,870,5,865,0,0
17:22:31,1.97,1.55,1.49,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,870,5,865,0,0
17:22:34,2.05,1.58,1.49,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,871,5,866,0,0
17:22:37,1.89,1.55,1.49,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,871,3,868,0,0
17:22:40,1.89,1.55,1.49,3.9,0.7,0.0,95.4,0.0,0.0,0.0,0.0,870,5,865,0,0
17:22:43,1.89,1.56,1.49,4.0,0.7,0.0,95.2,0.0,0.0,0.0,0.0,870,5,865,0,0
17:22:46,1.89,1.56,1.49,4.1,0.8,0.0,95.2,0.0,0.0,0.0,0.0,870,4,866,0,0
17:22:49,1.98,1.58,1.50,4.1,0.8,0.0,95.1,0.0,0.0,0.0,0.0,870,4,866,0,0
17:22:52,1.98,1.59,1.50,4.1,0.8,0.0,95.2,0.0,0.0,0.0,0.0,870,4,866,0,0
17:22:55,1.98,1.59,1.50,4.0,0.7,0.0,95.2,0.0,0.0,0.0,0.0,870,5,865,0,0
17:22:58,2.15,1.63,1.51,4.1,0.9,0.0,95.0,0.0,0.0,0.0,0.0,871,4,867,0,0
17:23:01,2.15,1.63,1.51,4.0,0.8,0.0,95.2,0.0,0.0,0.0,0.0,871,4,867,0,0
17:23:04,2.21,1.65,1.52,4.1,0.8,0.0,95.1,0.0,0.0,0.0,0.0,871,4,867,0,0
17:23:07,2.20,1.66,1.52,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,871,4,867,0,0
17:23:10,2.20,1.66,1.52,4.0,0.8,0.0,95.2,0.0,0.0,0.0,0.0,872,4,868,0,0
17:23:13,2.02,1.63,1.52,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,872,5,867,0,0
17:23:16,2.02,1.63,1.52,4.1,0.8,0.0,95.2,0.0,0.0,0.0,0.0,872,4,868,0,0
17:23:19,2.02,1.64,1.52,3.9,0.7,0.0,95.3,0.0,0.0,0.0,0.0,872,4,868,0,0
17:23:22,2.10,1.66,1.53,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,871,5,866,0,0
17:23:25,2.10,1.66,1.53,3.9,0.7,0.0,95.3,0.0,0.0,0.0,0.0,871,4,867,0,0
17:23:28,2.01,1.65,1.52,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,871,4,867,0,0
17:23:31,2.01,1.65,1.52,4.1,0.7,0.0,95.2,0.0,0.0,0.0,0.0,871,4,867,0,0
17:23:34,2.09,1.67,1.53,4.0,0.7,0.0,95.2,0.0,0.0,0.0,0.0,870,4,866,0,0
17:23:37,2.16,1.69,1.54,3.9,0.8,0.0,95.3,0.0,0.0,0.0,0.0,870,4,866,0,0
17:23:40,2.16,1.69,1.54,4.1,0.7,0.0,95.2,0.0,0.0,0.0,0.0,870,4,866,0,0
17:23:43,2.23,1.71,1.55,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,870,4,866,0,0
17:23:46,2.23,1.71,1.55,4.0,0.8,0.0,95.2,0.0,0.0,0.0,0.0,869,5,864,0,0
17:23:49,2.21,1.72,1.55,4.1,0.8,0.0,95.2,0.0,0.0,0.0,0.0,869,4,865,0,0
17:23:52,2.27,1.74,1.56,4.1,0.7,0.0,95.2,0.0,0.0,0.0,0.0,869,4,865,0,0
17:23:55,2.27,1.74,1.56,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,869,5,864,0,0
17:23:58,2.25,1.75,1.56,4.1,0.7,0.0,95.2,0.0,0.0,0.0,0.0,869,5,864,0,0
17:24:01,2.25,1.75,1.56,4.0,0.8,0.0,95.3,0.0,0.0,0.0,0.0,869,4,865,0,0
17:24:04,2.31,1.77,1.57,4.1,0.8,0.0,95.2,0.0,0.0,0.0,0.0,869,3,866,0,0
17:24:07,2.37,1.79,1.58,3.9,0.7,0.0,95.3,0.0,0.0,0.0,0.0,869,5,864,0,0
17:24:10,2.37,1.79,1.58,4.1,0.7,0.0,95.2,0.0,0.0,0.0,0.0,869,5,864,0,0
17:24:13,2.26,1.77,1.57,4.0,0.8,0.0,95.2,0.0,0.0,0.0,0.0,869,4,865,0,0
17:24:16,2.26,1.77,1.57,4.2,0.8,0.0,95.0,0.0,0.0,0.0,0.0,869,4,865,0,0
17:24:19,2.24,1.78,1.57,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,869,5,864,0,0
17:24:23,2.30,1.80,1.58,4.0,0.7,0.0,95.3,0.0,0.0,0.0,0.0,869,4,865,0,0
17:24:26,2.30,1.80,1.58,4.1,0.8,0.0,95.1,0.0,0.0,0.0,0.0,869,4,865,0,0
