index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
2, 2022/08/02 21:55:26.526, 248.65 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],79%,42%,44, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:55:26.527, 197.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,44%,37, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:55:26.529, 190.86 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,45%,37, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:55:26.531, 181.56 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,44%,41, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:55:26.533, 110.80 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],79%,32%,37, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:55:26.534, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:55:31.536, 271.32 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],26%,17%,41, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:55:31.541, 197.40 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],55%,29%,43, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:55:31.543, 207.83 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],43%,25%,45, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:55:31.544, 167.64 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],13%,7%,38, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:55:31.546, 163.18 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],24%,13%,38, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:55:31.548, 157.47 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],29%,15%,41, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:55:31.549, 138.38 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],35%,14%,38, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:55:31.552, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:55:36.554, 70.90 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,62%,41, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:55:36.556, 67.42 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,44%,43, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:55:36.562, 69.96 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],56%,29%,45, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:55:36.565, 65.00 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,45%,38, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:55:36.567, 64.47 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,41%,38, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:55:36.570, 66.97 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,41%,41, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:55:36.571, 68.44 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],41%,18%,38, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:55:36.573, 40.45 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:55:41.577, 253.78 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,59%,44, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:55:41.579, 192.08 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],80%,41%,46, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:55:41.580, 192.46 W, 1492 MHz, 877 MHz, 1492 MHz, [N/A],82%,41%,49, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:55:41.582, 154.57 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,45%,40, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:55:41.587, 188.80 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],90%,46%,41, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:55:41.589, 209.83 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,45%,43, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:55:41.591, 187.01 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],69%,34%,40, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:55:41.592, 40.36 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:55:46.594, 254.52 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],40%,25%,45, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:55:46.596, 228.84 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],53%,28%,46, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:55:46.598, 258.76 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],47%,24%,50, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:55:46.600, 235.03 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],31%,15%,41, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:55:46.601, 241.70 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],34%,18%,41, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:55:46.603, 262.12 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],36%,18%,44, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:55:46.604, 235.03 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],35%,14%,41, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:55:46.606, 40.11 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:55:51.608, 278.48 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],15%,8%,45, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:55:51.610, 264.39 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,46, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:55:51.611, 280.97 W, 1477 MHz, 877 MHz, 1477 MHz, [N/A],0%,0%,49, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:55:51.613, 266.62 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],23%,13%,41, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:55:51.615, 262.07 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],10%,6%,41, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:55:51.617, 279.15 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],6%,4%,45, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:55:51.618, 177.81 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,41, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:55:51.621, 40.36 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:55:56.623, 281.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,61%,46, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:55:56.625, 260.88 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],90%,46%,48, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:55:56.628, 242.52 W, 1492 MHz, 877 MHz, 1492 MHz, [N/A],93%,44%,52, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:55:56.630, 197.53 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,43%,42, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:55:56.632, 183.74 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],92%,44%,43, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:55:56.633, 175.39 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,44%,47, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:55:56.635, 105.05 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,33%,41, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:55:56.637, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:56:01.640, 259.66 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],46%,26%,47, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:56:01.642, 160.74 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],33%,18%,49, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:56:01.644, 158.23 W, 1485 MHz, 877 MHz, 1485 MHz, [N/A],28%,15%,52, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:56:01.646, 153.25 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],46%,27%,42, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:56:01.648, 173.51 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],26%,13%,43, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:56:01.650, 184.83 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],26%,13%,48, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:56:01.651, 166.15 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],32%,13%,42, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:56:01.653, 40.24 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:56:06.655, 270.60 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,61%,48, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:56:06.657, 295.06 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,45%,50, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:56:06.658, 320.60 W, 1492 MHz, 877 MHz, 1492 MHz, [N/A],86%,40%,54, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:56:06.663, 253.30 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,44%,44, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:56:06.665, 242.68 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,44%,44, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:56:06.666, 241.08 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,45%,50, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:56:06.668, 122.37 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,34%,43, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:56:06.670, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:56:11.672, 250.30 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],69%,42%,48, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:56:11.673, 236.82 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],31%,17%,50, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:56:11.675, 255.01 W, 1492 MHz, 877 MHz, 1492 MHz, [N/A],74%,38%,54, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:56:11.679, 245.91 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],78%,39%,43, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:56:11.680, 252.07 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],58%,29%,44, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:56:11.682, 267.15 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],59%,29%,49, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:56:11.684, 243.15 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],35%,22%,43, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:56:11.685, 40.22 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:56:16.687, 236.80 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],95%,58%,48, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:56:16.690, 182.01 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],81%,40%,51, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:56:16.691, 185.19 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,43%,55, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:56:16.693, 147.10 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,43%,44, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:56:16.694, 138.59 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],80%,41%,44, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:56:16.696, 137.79 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],81%,41%,49, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:56:16.698, 91.92 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],75%,31%,44, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:56:16.699, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:56:21.701, 256.77 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],47%,26%,48, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:56:21.703, 241.05 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],26%,12%,50, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:56:21.705, 270.07 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],53%,29%,55, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:56:21.706, 250.93 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],55%,29%,43, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:56:21.709, 263.95 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],36%,19%,44, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:56:21.711, 273.79 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],39%,21%,49, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:56:21.712, 215.80 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],13%,9%,43, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:56:21.714, 40.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:56:26.716, 70.90 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],58%,35%,46, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:56:26.719, 69.38 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],79%,39%,49, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:56:26.720, 73.90 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],35%,18%,53, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:56:26.723, 65.99 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],35%,18%,41, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:56:26.725, 65.45 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],51%,27%,42, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:56:26.726, 69.43 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],48%,25%,48, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:56:26.728, 69.43 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],61%,23%,41, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:56:26.729, 40.45 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:56:31.731, 233.35 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,63%,49, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:56:31.733, 184.34 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,43%,51, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:56:31.736, 207.34 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,41%,56, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:56:31.737, 182.77 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],89%,41%,44, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:56:31.739, 183.62 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,45%,45, P0, 32768 MiB, 28129 MiB, 4380 MiB
5, 2022/08/02 21:56:31.741, 198.72 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,45%,50, P0, 32768 MiB, 28037 MiB, 4472 MiB
6, 2022/08/02 21:56:31.742, 183.62 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],78%,36%,43, P0, 32768 MiB, 28115 MiB, 4394 MiB
7, 2022/08/02 21:56:31.744, 40.36 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:56:36.746, 242.85 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],15%,10%,47, P0, 32768 MiB, 26617 MiB, 5892 MiB
1, 2022/08/02 21:56:36.748, 170.66 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],35%,18%,50, P0, 32768 MiB, 27989 MiB, 4520 MiB
2, 2022/08/02 21:56:36.749, 160.80 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],76%,38%,55, P0, 32768 MiB, 26873 MiB, 5636 MiB
3, 2022/08/02 21:56:36.753, 149.44 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],19%,11%,42, P0, 32768 MiB, 28109 MiB, 4400 MiB
4, 2022/08/02 21:56:36.754, 154.47 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],11%,3%,43, P0, 32768 MiB, 28129 MiB, 4380 MiB
