time,load_1m,load_5m,load_15m,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,proc_total,proc_running,proc_sleeping,proc_stopped,proc_zombie
21:54:56,0.53,2.82,3.83,0.3,1.5,0.0,98.2,0.0,0.0,0.0,0.0,829,2,827,0,0
21:54:59,0.53,2.82,3.83,0.3,1.3,0.0,98.5,0.0,0.0,0.0,0.0,842,2,840,0,0
21:55:02,0.65,2.80,3.82,0.2,1.1,0.0,98.8,0.0,0.0,0.0,0.0,867,2,865,0,0
21:55:05,0.65,2.80,3.82,1.1,0.3,0.0,98.6,0.0,0.0,0.0,0.0,867,2,865,0,0
21:55:08,0.68,2.77,3.80,1.1,0.3,0.0,98.6,0.0,0.0,0.0,0.0,867,2,865,0,0
21:55:11,0.94,2.79,3.80,5.1,0.8,0.0,94.1,0.0,0.0,0.0,0.0,870,3,867,0,0
21:55:14,0.94,2.79,3.80,1.3,0.4,0.0,98.3,0.0,0.0,0.0,0.0,870,2,868,0,0
21:55:17,0.95,2.76,3.79,1.3,0.1,0.0,98.6,0.0,0.0,0.0,0.0,870,2,868,0,0
21:55:20,0.95,2.76,3.79,1.2,0.2,0.0,98.6,0.0,0.0,0.0,0.0,870,2,868,0,0
21:55:23,0.95,2.73,3.77,2.1,0.4,0.0,97.5,0.0,0.0,0.0,0.0,870,1,869,0,0
21:55:26,1.36,2.79,3.78,2.5,0.6,0.0,97.0,0.0,0.0,0.0,0.0,871,6,865,0,0
21:55:29,1.36,2.79,3.78,6.3,0.8,0.0,92.8,0.0,0.0,0.0,0.0,871,6,865,0,0
21:55:32,1.57,2.81,3.79,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,871,6,865,0,0
21:55:35,1.57,2.81,3.79,6.3,0.8,0.0,92.9,0.0,0.0,0.0,0.0,871,5,866,0,0
21:55:38,1.76,2.83,3.79,6.8,1.0,0.0,92.2,0.0,0.0,0.0,0.0,875,5,870,0,0
21:55:41,1.94,2.85,3.79,6.4,1.1,0.0,92.5,0.0,0.0,0.0,0.0,871,6,865,0,0
21:55:44,1.94,2.85,3.79,6.2,0.8,0.0,93.0,0.0,0.0,0.0,0.0,871,6,865,0,0
21:55:47,2.19,2.88,3.79,6.2,0.7,0.0,93.0,0.0,0.0,0.0,0.0,872,5,867,0,0
21:55:50,2.19,2.88,3.79,6.1,0.7,0.0,93.2,0.0,0.0,0.0,0.0,873,5,868,0,0
21:55:53,2.41,2.92,3.80,6.2,0.7,0.0,93.1,0.0,0.0,0.0,0.0,874,6,868,0,0
21:55:56,2.46,2.92,3.80,6.3,0.8,0.0,92.9,0.0,0.0,0.0,0.0,874,5,869,0,0
21:55:59,2.46,2.92,3.80,6.3,0.8,0.0,92.9,0.0,0.0,0.0,0.0,874,6,868,0,0
21:56:02,2.66,2.95,3.80,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,874,6,868,0,0
21:56:05,2.66,2.95,3.80,6.3,0.8,0.0,92.9,0.0,0.0,0.0,0.0,874,5,869,0,0
21:56:08,2.77,2.97,3.80,6.3,0.8,0.0,92.9,0.0,0.0,0.0,0.0,874,5,869,0,0
