index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
7, 2021/11/18 11:33:02.565, 66.18 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 12 %, 5 %, 40, P0, 32510 MiB, 27168 MiB, 5342 MiB
0, 2021/11/18 11:33:07.567, 68.61 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 99 %, 68 %, 41, P0, 32510 MiB, 25550 MiB, 6960 MiB
1, 2021/11/18 11:33:07.569, 69.19 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 88 %, 55 %, 47, P0, 32510 MiB, 26984 MiB, 5526 MiB
2, 2021/11/18 11:33:07.571, 70.16 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 86 %, 52 %, 50, P0, 32510 MiB, 27188 MiB, 5322 MiB
3, 2021/11/18 11:33:07.573, 67.69 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 86 %, 52 %, 42, P0, 32510 MiB, 26796 MiB, 5714 MiB
4, 2021/11/18 11:33:07.575, 69.10 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 59 %, 36 %, 40, P0, 32510 MiB, 27112 MiB, 5398 MiB
5, 2021/11/18 11:33:07.578, 71.57 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A], 88 %, 53 %, 49, P0, 32510 MiB, 26708 MiB, 5802 MiB
6, 2021/11/18 11:33:07.580, 70.12 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 87 %, 55 %, 47, P0, 32510 MiB, 25226 MiB, 7284 MiB
7, 2021/11/18 11:33:07.581, 67.11 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 87 %, 56 %, 42, P0, 32510 MiB, 27168 MiB, 5342 MiB
0, 2021/11/18 11:33:12.584, 66.18 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 99 %, 67 %, 40, P0, 32510 MiB, 25550 MiB, 6960 MiB
1, 2021/11/18 11:33:12.586, 67.69 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 88 %, 52 %, 46, P0, 32510 MiB, 26984 MiB, 5526 MiB
2, 2021/11/18 11:33:12.587, 69.19 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 51 %, 31 %, 50, P0, 32510 MiB, 27188 MiB, 5322 MiB
3, 2021/11/18 11:33:12.589, 66.23 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 88 %, 53 %, 41, P0, 32510 MiB, 26796 MiB, 5714 MiB
4, 2021/11/18 11:33:12.591, 67.64 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 35 %, 20 %, 40, P0, 32510 MiB, 27112 MiB, 5398 MiB
5, 2021/11/18 11:33:12.593, 72.06 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 64 %, 40 %, 48, P0, 32510 MiB, 26708 MiB, 5802 MiB
6, 2021/11/18 11:33:12.595, 69.14 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 75 %, 49 %, 46, P0, 32510 MiB, 25226 MiB, 7284 MiB
7, 2021/11/18 11:33:12.597, 66.67 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 80 %, 49 %, 41, P0, 32510 MiB, 27168 MiB, 5342 MiB
0, 2021/11/18 11:33:17.599, 66.18 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 58 %, 40, P0, 32510 MiB, 25550 MiB, 6960 MiB
1, 2021/11/18 11:33:17.601, 67.25 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 63 %, 39 %, 46, P0, 32510 MiB, 26984 MiB, 5526 MiB
2, 2021/11/18 11:33:17.602, 68.70 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 28 %, 15 %, 49, P0, 32510 MiB, 27188 MiB, 5322 MiB
3, 2021/11/18 11:33:17.604, 65.74 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A], 78 %, 49 %, 41, P0, 32510 MiB, 26796 MiB, 5714 MiB
4, 2021/11/18 11:33:17.606, 67.64 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 9 %, 3 %, 39, P0, 32510 MiB, 27112 MiB, 5398 MiB
5, 2021/11/18 11:33:17.608, 68.66 W, 1477 MHz, 877 MHz, 1477 MHz, [N/A], 39 %, 23 %, 48, P0, 32510 MiB, 26708 MiB, 5802 MiB
6, 2021/11/18 11:33:17.610, 69.14 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 51 %, 30 %, 46, P0, 32510 MiB, 25226 MiB, 7284 MiB
7, 2021/11/18 11:33:17.612, 66.18 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 55 %, 33 %, 41, P0, 32510 MiB, 27168 MiB, 5342 MiB
0, 2021/11/18 11:33:22.614, 247.35 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 98 %, 69 %, 42, P0, 32510 MiB, 25550 MiB, 6960 MiB
1, 2021/11/18 11:33:22.616, 232.39 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A], 85 %, 51 %, 48, P0, 32510 MiB, 26984 MiB, 5526 MiB
2, 2021/11/18 11:33:22.618, 238.98 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 81 %, 53 %, 52, P0, 32510 MiB, 27188 MiB, 5322 MiB
3, 2021/11/18 11:33:22.619, 243.65 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 88 %, 53 %, 43, P0, 32510 MiB, 26796 MiB, 5714 MiB
4, 2021/11/18 11:33:22.621, 244.93 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 88 %, 56 %, 42, P0, 32510 MiB, 27112 MiB, 5398 MiB
5, 2021/11/18 11:33:22.623, 267.41 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A], 77 %, 49 %, 50, P0, 32510 MiB, 26708 MiB, 5802 MiB
6, 2021/11/18 11:33:22.625, 244.30 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 81 %, 50 %, 48, P0, 32510 MiB, 25226 MiB, 7284 MiB
7, 2021/11/18 11:33:22.629, 235.47 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 80 %, 52 %, 44, P0, 32510 MiB, 27168 MiB, 5342 MiB
0, 2021/11/18 11:33:27.631, 247.99 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 53 %, 38 %, 40, P0, 32510 MiB, 25550 MiB, 6960 MiB
1, 2021/11/18 11:33:27.633, 211.42 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 45 %, 31 %, 47, P0, 32510 MiB, 26984 MiB, 5526 MiB
2, 2021/11/18 11:33:27.635, 188.58 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 16 %, 12 %, 51, P0, 32510 MiB, 27188 MiB, 5322 MiB
3, 2021/11/18 11:33:27.637, 173.34 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 27 %, 19 %, 42, P0, 32510 MiB, 26796 MiB, 5714 MiB
4, 2021/11/18 11:33:27.639, 150.50 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 25 %, 18 %, 41, P0, 32510 MiB, 27112 MiB, 5398 MiB
