index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
0, 2021/11/16 15:47:36.157, 55.98 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2021/11/16 15:47:36.160, 53.14 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2021/11/16 15:47:36.162, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2021/11/16 15:47:36.166, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2021/11/16 15:47:36.169, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2021/11/16 15:47:36.171, 52.62 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2021/11/16 15:47:36.173, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2021/11/16 15:47:36.176, 51.61 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2021/11/16 15:47:41.178, 55.50 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2021/11/16 15:47:41.180, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2021/11/16 15:47:41.182, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2021/11/16 15:47:41.184, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2021/11/16 15:47:41.186, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2021/11/16 15:47:41.188, 52.62 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2021/11/16 15:47:41.190, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2021/11/16 15:47:41.192, 51.61 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2021/11/16 15:47:46.194, 42.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2021/11/16 15:47:46.196, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2021/11/16 15:47:46.198, 41.95 W, 367 MHz, 877 MHz, 367 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2021/11/16 15:47:46.200, 42.44 W, 367 MHz, 877 MHz, 367 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2021/11/16 15:47:46.202, 42.41 W, 367 MHz, 877 MHz, 367 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2021/11/16 15:47:46.204, 40.47 W, 367 MHz, 877 MHz, 367 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2021/11/16 15:47:46.206, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2021/11/16 15:47:46.208, 51.61 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2021/11/16 15:47:51.210, 42.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2021/11/16 15:47:51.212, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2021/11/16 15:47:51.214, 41.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2021/11/16 15:47:51.217, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2021/11/16 15:47:51.219, 41.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2021/11/16 15:47:51.221, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2021/11/16 15:47:51.222, 39.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2021/11/16 15:47:51.224, 39.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2021/11/16 15:47:56.226, 42.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2021/11/16 15:47:56.228, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2021/11/16 15:47:56.230, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2021/11/16 15:47:56.232, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2021/11/16 15:47:56.234, 41.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2021/11/16 15:47:56.236, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2021/11/16 15:47:56.238, 39.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2021/11/16 15:47:56.241, 39.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2021/11/16 15:48:01.243, 42.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2021/11/16 15:48:01.245, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2021/11/16 15:48:01.247, 41.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2021/11/16 15:48:01.249, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2021/11/16 15:48:01.251, 41.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2021/11/16 15:48:01.253, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2021/11/16 15:48:01.255, 39.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2021/11/16 15:48:01.257, 39.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2021/11/16 15:48:06.259, 42.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2021/11/16 15:48:06.261, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2021/11/16 15:48:06.262, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2021/11/16 15:48:06.264, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2021/11/16 15:48:06.266, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2021/11/16 15:48:06.269, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2021/11/16 15:48:06.271, 39.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2021/11/16 15:48:06.273, 39.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2021/11/16 15:48:11.275, 42.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2021/11/16 15:48:11.277, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2021/11/16 15:48:11.279, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2021/11/16 15:48:11.281, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2021/11/16 15:48:11.283, 41.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2021/11/16 15:48:11.285, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2021/11/16 15:48:11.287, 39.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2021/11/16 15:48:11.289, 39.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2021/11/16 15:48:16.291, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 31064 MiB, 1446 MiB
1, 2021/11/16 15:48:16.293, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2021/11/16 15:48:16.295, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2021/11/16 15:48:16.297, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2021/11/16 15:48:16.299, 41.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2021/11/16 15:48:16.301, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2021/11/16 15:48:16.302, 39.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2021/11/16 15:48:16.304, 39.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2021/11/16 15:48:21.307, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 31064 MiB, 1446 MiB
1, 2021/11/16 15:48:21.309, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2021/11/16 15:48:21.310, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2021/11/16 15:48:21.312, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2021/11/16 15:48:21.314, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2021/11/16 15:48:21.316, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2021/11/16 15:48:21.318, 39.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2021/11/16 15:48:21.320, 39.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2021/11/16 15:48:26.322, 55.98 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 31056 MiB, 1454 MiB
1, 2021/11/16 15:48:26.324, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 31120 MiB, 1390 MiB
2, 2021/11/16 15:48:26.326, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 5 %, 0 %, 31, P0, 32510 MiB, 31548 MiB, 962 MiB
3, 2021/11/16 15:48:26.328, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2021/11/16 15:48:26.330, 41.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2021/11/16 15:48:26.332, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2021/11/16 15:48:26.334, 39.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2021/11/16 15:48:26.335, 38.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2021/11/16 15:48:31.338, 55.98 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 31054 MiB, 1456 MiB
1, 2021/11/16 15:48:31.340, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 31118 MiB, 1392 MiB
2, 2021/11/16 15:48:31.341, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 31118 MiB, 1392 MiB
3, 2021/11/16 15:48:31.344, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 31118 MiB, 1392 MiB
4, 2021/11/16 15:48:31.346, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 4 %, 0 %, 26, P0, 32510 MiB, 31822 MiB, 688 MiB
5, 2021/11/16 15:48:31.348, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2021/11/16 15:48:31.349, 39.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2021/11/16 15:48:31.351, 38.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2021/11/16 15:48:36.353, 55.98 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 31054 MiB, 1456 MiB
1, 2021/11/16 15:48:36.356, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 31118 MiB, 1392 MiB
2, 2021/11/16 15:48:36.358, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 31118 MiB, 1392 MiB
3, 2021/11/16 15:48:36.360, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 31118 MiB, 1392 MiB
4, 2021/11/16 15:48:36.362, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 31118 MiB, 1392 MiB
5, 2021/11/16 15:48:36.364, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 31118 MiB, 1392 MiB
6, 2021/11/16 15:48:36.366, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 1 %, 0 %, 30, P0, 32510 MiB, 32184 MiB, 326 MiB
7, 2021/11/16 15:48:36.368, 38.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2021/11/16 15:48:41.370, 55.98 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 31054 MiB, 1456 MiB
1, 2021/11/16 15:48:41.373, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 31118 MiB, 1392 MiB
2, 2021/11/16 15:48:41.374, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 31118 MiB, 1392 MiB
3, 2021/11/16 15:48:41.376, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 31118 MiB, 1392 MiB
4, 2021/11/16 15:48:41.378, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 31118 MiB, 1392 MiB
5, 2021/11/16 15:48:41.380, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 31118 MiB, 1392 MiB
6, 2021/11/16 15:48:41.382, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 31118 MiB, 1392 MiB
7, 2021/11/16 15:48:41.384, 52.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 4 %, 0 %, 27, P0, 32510 MiB, 31438 MiB, 1072 MiB
0, 2021/11/16 15:48:46.387, 66.52 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 30090 MiB, 2420 MiB
1, 2021/11/16 15:48:46.389, 64.10 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 10 %, 6 %, 31, P0, 32510 MiB, 29288 MiB, 3222 MiB
2, 2021/11/16 15:48:46.390, 65.09 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 29364 MiB, 3146 MiB
3, 2021/11/16 15:48:46.392, 65.09 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 29360 MiB, 3150 MiB
4, 2021/11/16 15:48:46.394, 64.02 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 10 %, 5 %, 28, P0, 32510 MiB, 29288 MiB, 3222 MiB
5, 2021/11/16 15:48:46.396, 63.08 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 19 %, 9 %, 31, P0, 32510 MiB, 29738 MiB, 2772 MiB
6, 2021/11/16 15:48:46.398, 63.57 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 29320 MiB, 3190 MiB
7, 2021/11/16 15:48:46.400, 62.05 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 30162 MiB, 2348 MiB
0, 2021/11/16 15:48:51.402, 91.05 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30090 MiB, 2420 MiB
1, 2021/11/16 15:48:51.404, 70.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 29288 MiB, 3222 MiB
2, 2021/11/16 15:48:51.405, 70.01 W, 1327 MHz, 877 MHz, 1327 MHz, [N/A], 10 %, 5 %, 33, P0, 32510 MiB, 29364 MiB, 3146 MiB
3, 2021/11/16 15:48:51.407, 65.09 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 29360 MiB, 3150 MiB
4, 2021/11/16 15:48:51.409, 63.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 29288 MiB, 3222 MiB
5, 2021/11/16 15:48:51.412, 60.17 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 29738 MiB, 2772 MiB
6, 2021/11/16 15:48:51.414, 59.67 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 11 %, 5 %, 33, P0, 32510 MiB, 29320 MiB, 3190 MiB
7, 2021/11/16 15:48:51.417, 58.16 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 30162 MiB, 2348 MiB
0, 2021/11/16 15:48:56.419, 57.21 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 17 %, 8 %, 30, P0, 32510 MiB, 30090 MiB, 2420 MiB
1, 2021/11/16 15:48:56.421, 54.79 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 24 %, 11 %, 31, P0, 32510 MiB, 29288 MiB, 3222 MiB
2, 2021/11/16 15:48:56.423, 56.76 W, 1327 MHz, 877 MHz, 1327 MHz, [N/A], 13 %, 5 %, 33, P0, 32510 MiB, 29364 MiB, 3146 MiB
3, 2021/11/16 15:48:56.425, 55.28 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 15 %, 7 %, 29, P0, 32510 MiB, 29360 MiB, 3150 MiB
4, 2021/11/16 15:48:56.427, 55.21 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 23 %, 11 %, 28, P0, 32510 MiB, 29288 MiB, 3222 MiB
5, 2021/11/16 15:48:56.429, 53.28 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 33 %, 15 %, 31, P0, 32510 MiB, 29738 MiB, 2772 MiB
6, 2021/11/16 15:48:56.431, 53.77 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 13 %, 5 %, 33, P0, 32510 MiB, 29320 MiB, 3190 MiB
7, 2021/11/16 15:48:56.432, 52.26 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 17 %, 7 %, 28, P0, 32510 MiB, 30162 MiB, 2348 MiB
0, 2021/11/16 15:49:01.435, 57.21 W, 1327 MHz, 877 MHz, 1327 MHz, [N/A], 36 %, 17 %, 30, P0, 32510 MiB, 30090 MiB, 2420 MiB
1, 2021/11/16 15:49:01.438, 53.80 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 29 %, 13 %, 31, P0, 32510 MiB, 29288 MiB, 3222 MiB
2, 2021/11/16 15:49:01.440, 55.77 W, 1327 MHz, 877 MHz, 1327 MHz, [N/A], 21 %, 9 %, 33, P0, 32510 MiB, 29364 MiB, 3146 MiB
3, 2021/11/16 15:49:01.442, 54.79 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 35 %, 16 %, 29, P0, 32510 MiB, 29360 MiB, 3150 MiB
4, 2021/11/16 15:49:01.443, 54.72 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 30 %, 14 %, 28, P0, 32510 MiB, 29288 MiB, 3222 MiB
5, 2021/11/16 15:49:01.445, 52.78 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 26 %, 11 %, 31, P0, 32510 MiB, 29738 MiB, 2772 MiB
6, 2021/11/16 15:49:01.447, 53.77 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 21 %, 9 %, 33, P0, 32510 MiB, 29320 MiB, 3190 MiB
7, 2021/11/16 15:49:01.449, 52.26 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 33 %, 14 %, 28, P0, 32510 MiB, 30162 MiB, 2348 MiB
0, 2021/11/16 15:49:06.451, 57.71 W, 1327 MHz, 877 MHz, 1327 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30090 MiB, 2420 MiB
1, 2021/11/16 15:49:06.453, 57.25 W, 1387 MHz, 877 MHz, 1387 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 29288 MiB, 3222 MiB
2, 2021/11/16 15:49:06.460, 55.77 W, 1327 MHz, 877 MHz, 1327 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 29364 MiB, 3146 MiB
3, 2021/11/16 15:49:06.462, 58.24 W, 1387 MHz, 877 MHz, 1387 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 29360 MiB, 3150 MiB
4, 2021/11/16 15:49:06.464, 57.67 W, 1387 MHz, 877 MHz, 1387 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 29288 MiB, 3222 MiB
5, 2021/11/16 15:49:06.466, 52.78 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 29738 MiB, 2772 MiB
6, 2021/11/16 15:49:06.468, 53.77 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 29320 MiB, 3190 MiB
