index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
4, 2022/08/02 20:25:17.185, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:25:17.186, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:25:17.188, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:25:17.190, 40.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:25:22.192, 55.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 30249 MiB, 2260 MiB
1, 2022/08/02 20:25:22.194, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],1%,0%,31, P0, 32768 MiB, 30711 MiB, 1798 MiB
2, 2022/08/02 20:25:22.196, 56.54 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 30671 MiB, 1838 MiB
3, 2022/08/02 20:25:22.197, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 30671 MiB, 1838 MiB
4, 2022/08/02 20:25:22.199, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:25:22.201, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:25:22.202, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:25:22.204, 40.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:25:27.206, 304.61 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,69%,41, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:25:27.208, 296.73 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,53%,42, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:25:27.223, 185.07 W, 1492 MHz, 877 MHz, 1492 MHz, [N/A],93%,53%,45, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:25:27.224, 176.15 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,57%,39, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:25:27.226, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:25:27.228, 40.89 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:25:27.229, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:25:27.232, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:25:32.234, 251.76 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],99%,65%,44, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:25:32.236, 234.03 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,62%,44, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:25:32.238, 257.95 W, 1477 MHz, 877 MHz, 1477 MHz, [N/A],88%,52%,47, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:25:32.239, 234.21 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,59%,40, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:25:32.241, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:25:32.244, 41.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:25:32.245, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:25:32.248, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:25:37.253, 250.25 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,68%,45, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:25:37.255, 189.79 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],88%,54%,46, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:25:37.256, 190.52 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],88%,54%,49, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:25:37.258, 154.67 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,54%,42, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:25:37.260, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:25:37.262, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:25:37.263, 41.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:25:37.265, 40.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:25:42.268, 231.42 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],99%,65%,46, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:25:42.270, 215.29 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,59%,47, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:25:42.272, 243.82 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],93%,59%,50, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:25:42.275, 223.69 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],88%,52%,42, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:25:42.277, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:25:42.279, 40.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:25:42.281, 41.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:25:42.283, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:25:47.285, 255.99 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,69%,48, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:25:47.287, 254.37 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,59%,48, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:25:47.289, 265.28 W, 1492 MHz, 877 MHz, 1492 MHz, [N/A],93%,55%,52, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:25:47.290, 243.31 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,59%,43, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:25:47.292, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:25:47.294, 40.89 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:25:47.296, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:25:47.297, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:25:52.299, 257.13 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,70%,48, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:25:52.301, 245.59 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,60%,50, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:25:52.303, 255.51 W, 1485 MHz, 877 MHz, 1485 MHz, [N/A],94%,51%,53, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:25:52.304, 240.55 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,60%,44, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:25:52.307, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:25:52.308, 40.89 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:25:52.310, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:25:52.312, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:25:57.315, 251.53 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,66%,50, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:25:57.317, 239.30 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],88%,54%,51, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:25:57.319, 249.13 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],94%,59%,55, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:25:57.321, 217.42 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,52%,45, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:25:57.324, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:25:57.326, 40.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:25:57.328, 41.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:25:57.330, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:26:02.332, 269.32 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,66%,50, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:26:02.334, 222.31 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],87%,53%,53, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:26:02.335, 199.88 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],93%,54%,56, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:26:02.341, 149.06 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,57%,46, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:26:02.342, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:26:02.344, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:26:02.346, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:26:02.348, 40.45 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:26:07.350, 277.07 W, 1500 MHz, 877 MHz, 1500 MHz, [N/A],99%,62%,50, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:26:07.352, 301.60 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],91%,55%,53, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:26:07.356, 326.44 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],93%,53%,58, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:26:07.357, 297.31 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,56%,46, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:26:07.359, 39.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:26:07.361, 40.89 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:26:07.362, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:26:07.367, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:26:12.369, 230.27 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],99%,66%,51, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:26:12.372, 184.46 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,54%,54, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:26:12.374, 212.96 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],94%,60%,58, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:26:12.376, 194.60 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,52%,46, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:26:12.378, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:26:12.380, 40.89 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:26:12.381, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:26:12.383, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:26:17.385, 242.99 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,66%,51, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:26:17.387, 243.30 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,59%,54, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:26:17.388, 269.19 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],94%,53%,59, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:26:17.390, 232.74 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,59%,46, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:26:17.392, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:26:17.393, 40.89 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:26:17.395, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:26:17.399, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:26:22.401, 278.71 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,66%,51, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:26:22.403, 273.71 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,53%,54, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:26:22.407, 246.40 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],93%,56%,59, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:26:22.409, 195.09 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],91%,56%,46, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:26:22.411, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:26:22.412, 40.89 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:26:22.414, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:26:22.416, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:26:27.418, 223.43 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,68%,51, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:26:27.421, 191.31 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],88%,60%,54, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:26:27.423, 209.53 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],87%,52%,58, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:26:27.424, 185.32 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,53%,46, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:26:27.426, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:26:27.428, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:26:27.429, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:26:27.431, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:26:32.433, 219.38 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,62%,51, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:26:32.435, 209.75 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],92%,59%,54, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:26:32.436, 227.00 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,61%,59, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:26:32.439, 198.38 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],82%,52%,46, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:26:32.440, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:26:32.443, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:26:32.446, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:26:32.447, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:26:37.449, 259.40 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,69%,50, P0, 32768 MiB, 26061 MiB, 6448 MiB
1, 2022/08/02 20:26:37.451, 265.42 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,60%,54, P0, 32768 MiB, 26525 MiB, 5984 MiB
2, 2022/08/02 20:26:37.453, 294.39 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],94%,58%,60, P0, 32768 MiB, 25583 MiB, 6926 MiB
3, 2022/08/02 20:26:37.454, 256.79 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],74%,48%,45, P0, 32768 MiB, 26465 MiB, 6044 MiB
4, 2022/08/02 20:26:37.457, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 20:26:37.459, 40.89 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:26:37.461, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
