time,load_1m,load_5m,load_15m,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,proc_total,proc_running,proc_sleeping,proc_stopped,proc_zombie
20:24:56,0.41,1.02,1.11,0.2,1.4,0.0,98.3,0.2,0.0,0.0,0.0,824,2,822,0,0
20:24:59,0.54,1.04,1.11,0.1,1.3,0.0,97.7,0.8,0.0,0.0,0.0,838,3,835,0,0
20:25:02,0.54,1.04,1.11,0.1,1.1,0.0,97.9,0.8,0.0,0.0,0.0,863,1,862,0,0
20:25:05,0.58,1.04,1.11,0.8,0.2,0.0,98.6,0.4,0.0,0.0,0.0,864,4,860,0,0
20:25:08,0.58,1.04,1.11,0.4,0.3,0.0,98.5,0.9,0.0,0.0,0.0,864,2,862,0,0
20:25:11,0.61,1.04,1.11,0.8,0.3,0.0,98.5,0.4,0.0,0.0,0.0,864,2,862,0,0
20:25:14,0.88,1.09,1.13,3.8,0.3,0.0,95.8,0.1,0.0,0.0,0.0,869,5,864,0,0
20:25:17,0.88,1.09,1.13,2.8,0.8,0.0,96.4,0.0,0.0,0.0,0.0,869,2,867,0,0
20:25:20,0.89,1.09,1.13,1.3,0.2,0.0,98.6,0.0,0.0,0.0,0.0,869,2,867,0,0
20:25:23,0.89,1.09,1.13,0.9,0.4,0.0,98.4,0.3,0.0,0.0,0.0,869,1,868,0,0
20:25:26,0.82,1.07,1.12,4.8,0.7,0.0,94.5,0.0,0.0,0.0,0.0,870,6,864,0,0
20:25:29,1.16,1.13,1.14,6.6,0.9,0.0,92.5,0.0,0.0,0.0,0.0,870,6,864,0,0
20:25:32,1.16,1.13,1.14,6.6,1.0,0.0,92.5,0.0,0.0,0.0,0.0,870,6,864,0,0
20:25:35,1.54,1.21,1.17,6.6,0.9,0.0,92.5,0.0,0.0,0.0,0.0,870,6,864,0,0
20:25:38,1.54,1.21,1.17,6.6,0.9,0.0,92.5,0.0,0.0,0.0,0.0,870,6,864,0,0
20:25:41,1.82,1.28,1.19,6.6,0.9,0.0,92.5,0.0,0.0,0.0,0.0,870,7,863,0,0
20:25:45,2.08,1.34,1.21,6.6,1.0,0.0,92.5,0.0,0.0,0.0,0.0,870,6,864,0,0
20:25:48,2.08,1.34,1.21,6.5,1.0,0.0,92.5,0.0,0.0,0.0,0.0,870,7,863,0,0
20:25:51,2.31,1.40,1.23,6.4,0.9,0.0,92.6,0.0,0.0,0.0,0.0,870,6,864,0,0
20:25:54,2.31,1.40,1.23,6.3,0.9,0.0,92.8,0.0,0.0,0.0,0.0,870,6,864,0,0
20:25:57,2.60,1.48,1.25,6.4,0.9,0.0,92.7,0.0,0.0,0.0,0.0,870,6,864,0,0
20:26:00,2.80,1.53,1.27,6.2,0.9,0.0,92.8,0.0,0.0,0.0,0.0,870,5,865,0,0
20:26:03,2.80,1.53,1.27,6.2,0.9,0.0,92.8,0.0,0.0,0.0,0.0,870,6,864,0,0
20:26:06,3.05,1.61,1.30,6.2,0.9,0.0,92.9,0.0,0.0,0.0,0.0,870,5,865,0,0
20:26:09,3.05,1.61,1.30,6.4,1.0,0.0,92.6,0.0,0.0,0.0,0.0,870,6,864,0,0
20:26:12,3.21,1.66,1.32,6.3,0.9,0.0,92.8,0.0,0.0,0.0,0.0,870,6,864,0,0
20:26:15,3.35,1.72,1.34,6.3,0.9,0.0,92.8,0.0,0.0,0.0,0.0,870,5,865,0,0
20:26:18,3.35,1.72,1.34,6.3,0.8,0.0,92.9,0.0,0.0,0.0,0.0,870,5,865,0,0
20:26:21,3.40,1.76,1.35,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,870,6,864,0,0
20:26:24,3.40,1.76,1.35,6.4,0.8,0.0,92.7,0.0,0.0,0.0,0.0,871,6,865,0,0
20:26:27,3.45,1.79,1.37,6.5,0.8,0.0,92.7,0.0,0.0,0.0,0.0,871,6,865,0,0
20:26:30,3.66,1.86,1.39,6.6,0.8,0.0,92.6,0.0,0.0,0.0,0.0,871,6,865,0,0
20:26:33,3.66,1.86,1.39,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,871,6,865,0,0
20:26:36,3.84,1.93,1.42,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,871,5,866,0,0
20:26:39,3.84,1.93,1.42,6.5,0.9,0.0,92.7,0.0,0.0,0.0,0.0,871,6,865,0,0
20:26:42,4.02,2.00,1.44,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,871,6,865,0,0
20:26:45,4.02,2.03,1.45,6.2,0.8,0.0,93.0,0.0,0.0,0.0,0.0,871,5,866,0,0
20:26:48,4.02,2.03,1.45,6.3,0.8,0.0,92.9,0.0,0.0,0.0,0.0,871,6,865,0,0
20:26:51,3.93,2.05,1.46,6.2,0.8,0.0,93.1,0.0,0.0,0.0,0.0,871,6,865,0,0
20:26:54,3.93,2.05,1.46,6.3,0.8,0.0,93.0,0.0,0.0,0.0,0.0,872,5,867,0,0
20:26:57,4.02,2.10,1.48,6.2,0.8,0.0,93.0,0.0,0.0,0.0,0.0,872,6,866,0,0
20:27:00,4.10,2.15,1.50,6.3,0.8,0.0,92.9,0.0,0.0,0.0,0.0,872,5,867,0,0
20:27:03,4.10,2.15,1.50,6.4,0.9,0.0,92.7,0.0,0.0,0.0,0.0,873,6,867,0,0
20:27:06,4.17,2.19,1.52,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,873,6,867,0,0
20:27:09,4.17,2.19,1.52,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,873,5,868,0,0
20:27:12,4.24,2.24,1.54,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,873,6,867,0,0
20:27:15,4.30,2.29,1.56,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,873,6,867,0,0
20:27:18,4.30,2.29,1.56,6.4,0.9,0.0,92.8,0.0,0.0,0.0,0.0,873,5,868,0,0
20:27:21,4.35,2.33,1.58,6.6,0.8,0.0,92.6,0.0,0.0,0.0,0.0,873,6,867,0,0
20:27:24,4.35,2.33,1.58,6.3,0.8,0.0,92.8,0.0,0.0,0.0,0.0,873,5,868,0,0
20:27:27,4.41,2.38,1.59,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,873,6,867,0,0
20:27:30,4.45,2.42,1.61,6.4,0.8,0.0,92.7,0.0,0.0,0.0,0.0,873,5,868,0,0
20:27:33,4.45,2.42,1.61,6.5,0.8,0.0,92.7,0.0,0.0,0.0,0.0,873,6,867,0,0
20:27:36,4.50,2.46,1.63,6.5,0.9,0.0,92.6,0.0,0.0,0.0,0.0,873,6,867,0,0
20:27:39,4.50,2.46,1.63,6.5,0.8,0.0,92.7,0.0,0.0,0.0,0.0,873,7,866,0,0
20:27:42,4.46,2.49,1.64,6.2,0.8,0.0,93.0,0.0,0.0,0.0,0.0,873,6,867,0,0
20:27:45,4.50,2.53,1.66,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,873,5,868,0,0
20:27:48,4.50,2.53,1.66,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,873,5,868,0,0
20:27:51,4.46,2.55,1.67,6.3,0.8,0.0,92.9,0.0,0.0,0.0,0.0,874,6,868,0,0
20:27:54,4.42,2.58,1.69,6.4,0.9,0.0,92.7,0.0,0.0,0.0,0.0,874,6,868,0,0
20:27:57,4.42,2.58,1.69,6.5,0.9,0.0,92.7,0.0,0.0,0.0,0.0,874,5,869,0,0
20:28:00,4.47,2.62,1.70,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,874,5,869,0,0
20:28:03,4.47,2.62,1.70,6.2,0.8,0.0,93.0,0.0,0.0,0.0,0.0,874,6,868,0,0
20:28:06,4.43,2.64,1.72,6.2,0.8,0.0,93.0,0.0,0.0,0.0,0.0,874,6,868,0,0
20:28:09,4.48,2.68,1.73,6.3,0.8,0.0,93.0,0.0,0.0,0.0,0.0,874,5,869,0,0
20:28:12,4.48,2.68,1.73,6.1,0.8,0.0,93.1,0.0,0.0,0.0,0.0,874,5,869,0,0
20:28:15,4.44,2.70,1.75,6.0,0.7,0.0,93.2,0.0,0.0,0.0,0.0,874,6,868,0,0
20:28:18,4.44,2.70,1.75,6.2,0.8,0.0,93.0,0.0,0.0,0.0,0.0,874,6,868,0,0
20:28:21,4.40,2.72,1.76,6.1,0.8,0.0,93.1,0.0,0.0,0.0,0.0,874,6,868,0,0
20:28:24,4.37,2.74,1.77,6.3,0.8,0.0,92.8,0.0,0.0,0.0,0.0,874,6,868,0,0
20:28:27,4.37,2.74,1.77,6.3,0.8,0.0,92.9,0.0,0.0,0.0,0.0,874,6,868,0,0
