system_time,cpu_usage_usr,cpu_usage_sys,cpu_usage_idl,cpu_usage_wai,cpu_usage_hiq,cpu_usage_siq,memory_used,memory_buff,memory_cach,memory_free,load_1m,load_5m,load_15m
2021-01-05 23:06:31,0,0,100,0,0,0,11.3G,100M,3676M,740G,0.43,0.71,0.50
2021-01-05 23:06:32,0,0,100,0,0,0,11.3G,100M,3676M,740G,0.48,0.72,0.50
2021-01-05 23:06:33,0,0,100,0,0,0,11.3G,100M,3676M,740G,0.48,0.72,0.50
2021-01-05 23:06:34,0,0,100,0,0,0,11.3G,100M,3676M,740G,0.48,0.72,0.50
2021-01-05 23:06:35,0,0,100,0,0,0,11.3G,100M,3676M,740G,0.48,0.72,0.50
2021-01-05 23:06:36,0,0,100,0,0,0,11.3G,100M,3676M,740G,0.48,0.72,0.50
2021-01-05 23:06:37,0,0,100,0,0,0,11.3G,100M,3676M,740G,0.52,0.72,0.50
2021-01-05 23:06:38,0,0,100,0,0,0,11.3G,100M,3676M,740G,0.52,0.72,0.50
2021-01-05 23:06:39,0,0,100,0,0,0,11.3G,100M,3676M,740G,0.52,0.72,0.50
2021-01-05 23:06:40,0,0,100,0,0,0,11.3G,100M,3676M,740G,0.52,0.72,0.50
2021-01-05 23:06:41,0,0,100,0,0,0,11.3G,100M,3676M,740G,0.52,0.72,0.50
2021-01-05 23:06:42,0,0,100,0,0,0,11.3G,100M,3676M,740G,0.48,0.71,0.50
2021-01-05 23:06:43,0,0,100,0,0,0,11.3G,100M,3679M,740G,0.48,0.71,0.50
2021-01-05 23:06:44,0,0,100,0,0,0,11.3G,100M,3679M,740G,0.48,0.71,0.50
2021-01-05 23:06:45,0,0,100,0,0,0,11.3G,100M,3679M,740G,0.48,0.71,0.50
2021-01-05 23:06:46,0,0,100,0,0,0,11.3G,100M,3679M,740G,0.48,0.71,0.50
2021-01-05 23:06:47,0,0,100,0,0,0,11.3G,100M,3684M,740G,0.44,0.70,0.50
2021-01-05 23:06:48,0,0,99,1,0,0,11.3G,100M,3723M,739G,0.44,0.70,0.50
2021-01-05 23:06:49,0,0,98,1,0,0,11.4G,100M,3817M,739G,0.44,0.70,0.50
2021-01-05 23:06:50,0,0,99,1,0,0,11.4G,100M,3897M,739G,0.44,0.70,0.50
2021-01-05 23:06:51,0,0,99,0,0,0,11.4G,100M,3916M,739G,0.44,0.70,0.50
2021-01-05 23:06:52,0,0,99,1,0,0,11.4G,100M,3944M,739G,0.49,0.70,0.50
2021-01-05 23:06:53,0,0,99,1,0,0,11.6G,100M,4017M,739G,0.49,0.70,0.50
2021-01-05 23:06:54,0,0,98,1,0,0,11.9G,100M,4082M,739G,0.49,0.70,0.50
2021-01-05 23:06:55,0,0,98,1,0,0,12.1G,100M,4158M,738G,0.49,0.70,0.50
2021-01-05 23:06:56,0,0,98,1,0,0,12.3G,100M,4232M,738G,0.49,0.70,0.50
2021-01-05 23:06:57,0,0,98,1,0,0,12.6G,100M,4310M,738G,0.53,0.71,0.50
2021-01-05 23:06:58,0,0,99,1,0,0,13.0G,100M,4378M,737G,0.53,0.71,0.50
2021-01-05 23:06:59,0,0,99,1,0,0,13.3G,100M,4447M,737G,0.53,0.71,0.50
2021-01-05 23:07:00,0,0,99,1,0,0,13.6G,100M,4512M,736G,0.53,0.71,0.50
2021-01-05 23:07:01,1,0,99,0,0,0,13.9G,100M,4552M,736G,0.53,0.71,0.50
2021-01-05 23:07:02,9,1,90,0,0,0,14.4G,100M,4581M,736G,0.56,0.71,0.51
2021-01-05 23:07:03,2,1,97,0,0,0,11.3G,100M,4569M,739G,0.56,0.71,0.51
2021-01-05 23:07:04,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.56,0.71,0.51
2021-01-05 23:07:05,0,0,100,0,0,0,11.3G,100M,4569M,739G,0.56,0.71,0.51
2021-01-05 23:07:06,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.56,0.71,0.51
2021-01-05 23:07:07,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.60,0.72,0.51
2021-01-05 23:07:08,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.60,0.72,0.51
2021-01-05 23:07:09,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.60,0.72,0.51
2021-01-05 23:07:10,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.60,0.72,0.51
2021-01-05 23:07:11,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.60,0.72,0.51
2021-01-05 23:07:12,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.63,0.72,0.51
2021-01-05 23:07:13,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.63,0.72,0.51
2021-01-05 23:07:14,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.63,0.72,0.51
2021-01-05 23:07:15,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.63,0.72,0.51
2021-01-05 23:07:16,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.63,0.72,0.51
2021-01-05 23:07:17,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.58,0.71,0.51
2021-01-05 23:07:18,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.58,0.71,0.51
2021-01-05 23:07:19,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.58,0.71,0.51
2021-01-05 23:07:20,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.58,0.71,0.51
2021-01-05 23:07:21,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.58,0.71,0.51
2021-01-05 23:07:22,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.53,0.70,0.50
2021-01-05 23:07:23,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.53,0.70,0.50
2021-01-05 23:07:24,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.53,0.70,0.50
2021-01-05 23:07:25,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.53,0.70,0.50
2021-01-05 23:07:26,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.53,0.70,0.50
2021-01-05 23:07:27,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.49,0.69,0.50
2021-01-05 23:07:28,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.49,0.69,0.50
2021-01-05 23:07:29,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.49,0.69,0.50
2021-01-05 23:07:30,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.49,0.69,0.50
2021-01-05 23:07:31,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.49,0.69,0.50
2021-01-05 23:07:32,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.45,0.68,0.50
2021-01-05 23:07:33,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.45,0.68,0.50
2021-01-05 23:07:34,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.45,0.68,0.50
2021-01-05 23:07:35,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.45,0.68,0.50
2021-01-05 23:07:36,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.45,0.68,0.50
2021-01-05 23:07:37,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.42,0.66,0.50
2021-01-05 23:07:38,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.42,0.66,0.50
2021-01-05 23:07:39,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.42,0.66,0.50
2021-01-05 23:07:40,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.42,0.66,0.50
2021-01-05 23:07:41,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.42,0.66,0.50
2021-01-05 23:07:42,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.38,0.65,0.49
2021-01-05 23:07:43,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.38,0.65,0.49
2021-01-05 23:07:44,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.38,0.65,0.49
2021-01-05 23:07:45,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.38,0.65,0.49
2021-01-05 23:07:46,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.38,0.65,0.49
2021-01-05 23:07:47,0,0,100,0,0,0,11.3G,100M,4570M,739G,0.35,0.64,0.49
2021-01-05 23:07:48,1,0,99,0,0,0,11.4G,100M,4570M,739G,0.35,0.64,0.49
2021-01-05 23:07:49,0,0,99,0,0,0,11.4G,100M,4570M,739G,0.35,0.64,0.49
2021-01-05 23:07:50,1,1,99,0,0,0,12.1G,100M,4579M,738G,0.35,0.64,0.49
2021-01-05 23:07:51,1,0,99,0,0,0,12.9G,100M,4579M,737G,0.35,0.64,0.49
2021-01-05 23:07:52,1,0,99,0,0,0,13.7G,100M,4579M,736G,0.40,0.65,0.49
2021-01-05 23:07:53,1,0,99,0,0,0,14.0G,100M,4579M,736G,0.40,0.65,0.49
2021-01-05 23:07:54,12,1,87,0,0,0,14.5G,100M,4641M,735G,0.40,0.65,0.49
2021-01-05 23:07:55,3,0,97,0,0,0,14.5G,100M,4647M,735G,0.40,0.65,0.49
2021-01-05 23:07:56,3,0,97,0,0,0,14.5G,100M,4647M,735G,0.40,0.65,0.49
2021-01-05 23:07:57,3,0,97,0,0,0,14.5G,100M,4647M,735G,0.61,0.69,0.51
2021-01-05 23:07:58,3,0,97,0,0,0,14.5G,100M,4646M,735G,0.61,0.69,0.51
2021-01-05 23:07:59,3,0,97,0,0,0,14.5G,100M,4651M,735G,0.61,0.69,0.51
2021-01-05 23:08:00,3,0,97,0,0,0,14.5G,100M,4650M,735G,0.61,0.69,0.51
2021-01-05 23:08:01,3,0,97,0,0,0,14.5G,100M,4649M,735G,0.61,0.69,0.51
2021-01-05 23:08:02,3,0,97,0,0,0,14.5G,100M,4651M,735G,0.64,0.69,0.51
2021-01-05 23:08:03,3,0,97,0,0,0,14.5G,100M,4649M,735G,0.64,0.69,0.51
2021-01-05 23:08:04,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.64,0.69,0.51
2021-01-05 23:08:05,3,0,97,0,0,0,14.5G,100M,4647M,735G,0.64,0.69,0.51
2021-01-05 23:08:06,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.64,0.69,0.51
2021-01-05 23:08:07,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.67,0.70,0.51
2021-01-05 23:08:08,3,0,97,0,0,0,14.5G,100M,4647M,735G,0.67,0.70,0.51
2021-01-05 23:08:09,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.67,0.70,0.51
2021-01-05 23:08:10,3,0,97,0,0,0,14.5G,100M,4649M,735G,0.67,0.70,0.51
2021-01-05 23:08:11,3,0,97,0,0,0,14.5G,100M,4649M,735G,0.67,0.70,0.51
2021-01-05 23:08:12,3,0,97,0,0,0,14.5G,100M,4650M,735G,0.70,0.70,0.52
2021-01-05 23:08:13,3,0,97,0,0,0,14.5G,100M,4649M,735G,0.70,0.70,0.52
2021-01-05 23:08:14,2,0,98,0,0,0,14.5G,100M,4649M,735G,0.70,0.70,0.52
2021-01-05 23:08:15,1,0,98,0,0,0,14.2G,100M,4649M,736G,0.70,0.70,0.52
2021-01-05 23:08:16,5,0,94,0,0,0,14.5G,100M,4649M,735G,0.70,0.70,0.52
2021-01-05 23:08:17,3,0,97,0,0,0,14.5G,100M,4649M,735G,0.72,0.71,0.52
2021-01-05 23:08:18,3,0,97,0,0,0,14.5G,100M,4649M,735G,0.72,0.71,0.52
2021-01-05 23:08:19,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.72,0.71,0.52
