time,load_1m,load_5m,load_15m,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,proc_total,proc_running,proc_sleeping,proc_stopped,proc_zombie
20:55:01,0.47,2.74,3.44,0.3,1.4,0.0,98.3,0.0,0.0,0.0,0.0,830,2,828,0,0
20:55:04,0.47,2.74,3.44,0.2,1.3,0.0,98.5,0.0,0.0,0.0,0.0,843,2,841,0,0
20:55:07,0.83,2.77,3.44,0.1,1.1,0.0,98.8,0.0,0.0,0.0,0.0,868,2,866,0,0
20:55:10,0.85,2.74,3.43,1.1,0.3,0.0,98.6,0.0,0.0,0.0,0.0,868,2,866,0,0
20:55:13,0.85,2.74,3.43,1.2,0.3,0.0,98.6,0.0,0.0,0.0,0.0,868,2,866,0,0
20:55:16,0.86,2.72,3.42,5.2,0.7,0.0,94.1,0.0,0.0,0.0,0.0,872,3,869,0,0
20:55:19,0.86,2.72,3.42,1.4,0.3,0.0,98.2,0.0,0.0,0.0,0.0,872,2,870,0,0
20:55:22,0.87,2.69,3.40,1.2,0.2,0.0,98.6,0.0,0.0,0.0,0.0,872,2,870,0,0
20:55:25,0.88,2.66,3.39,1.4,0.3,0.0,98.3,0.0,0.0,0.0,0.0,871,2,869,0,0
20:55:28,0.88,2.66,3.39,4.6,0.7,0.0,94.7,0.0,0.0,0.0,0.0,871,6,865,0,0
20:55:31,1.05,2.67,3.39,6.4,0.9,0.0,92.7,0.0,0.0,0.0,0.0,872,5,867,0,0
20:55:34,1.05,2.67,3.39,6.1,0.8,0.0,93.0,0.0,0.0,0.0,0.0,872,5,867,0,0
20:55:37,1.37,2.70,3.40,6.0,0.9,0.0,93.2,0.0,0.0,0.0,0.0,872,6,866,0,0
20:55:40,1.58,2.73,3.40,6.1,0.8,0.0,93.1,0.0,0.0,0.0,0.0,872,4,868,0,0
20:55:43,1.58,2.73,3.40,6.3,0.8,0.0,92.9,0.0,0.0,0.0,0.0,870,5,865,0,0
20:55:46,1.85,2.76,3.41,6.2,0.8,0.0,92.9,0.0,0.0,0.0,0.0,871,5,866,0,0
20:55:50,2.10,2.80,3.42,6.1,0.9,0.0,93.1,0.0,0.0,0.0,0.0,870,6,864,0,0
20:55:53,2.10,2.80,3.42,6.3,0.8,0.0,92.8,0.0,0.0,0.0,0.0,870,5,865,0,0
20:55:56,2.34,2.84,3.43,6.3,0.9,0.0,92.8,0.0,0.0,0.0,0.0,870,5,865,0,0
20:55:59,2.34,2.84,3.43,6.3,0.9,0.0,92.8,0.0,0.0,0.0,0.0,870,5,865,0,0
20:56:02,2.55,2.87,3.44,6.1,0.8,0.0,93.1,0.0,0.0,0.0,0.0,870,5,865,0,0
20:56:05,2.75,2.91,3.44,6.2,0.9,0.0,92.9,0.0,0.0,0.0,0.0,870,5,865,0,0
20:56:08,2.75,2.91,3.44,6.3,0.9,0.0,92.8,0.0,0.0,0.0,0.0,870,7,863,0,0
20:56:11,2.93,2.94,3.45,5.9,0.9,0.0,93.2,0.0,0.0,0.0,0.0,870,6,864,0,0
20:56:14,2.93,2.94,3.45,5.9,0.8,0.0,93.3,0.0,0.0,0.0,0.0,870,6,864,0,0
20:56:17,2.93,2.94,3.45,6.4,0.8,0.0,92.8,0.0,0.0,0.0,0.0,870,7,863,0,0
20:56:20,3.10,2.98,3.46,6.3,0.9,0.0,92.8,0.0,0.0,0.0,0.0,870,6,864,0,0
20:56:23,3.10,2.98,3.46,6.3,0.9,0.0,92.8,0.0,0.0,0.0,0.0,870,6,864,0,0
20:56:26,3.17,3.00,3.46,6.2,0.9,0.0,93.0,0.0,0.0,0.0,0.0,870,5,865,0,0
20:56:29,3.17,3.00,3.46,6.2,0.8,0.0,93.0,0.0,0.0,0.0,0.0,870,4,866,0,0
20:56:32,3.40,3.04,3.47,6.0,0.8,0.0,93.1,0.0,0.0,0.0,0.0,870,6,864,0,0
20:56:35,3.52,3.08,3.48,6.1,0.9,0.0,93.0,0.0,0.0,0.0,0.0,870,6,864,0,0
20:56:38,3.52,3.08,3.48,6.0,0.8,0.0,93.1,0.0,0.0,0.0,0.0,870,5,865,0,0
20:56:41,3.56,3.09,3.49,6.1,0.9,0.0,93.0,0.0,0.0,0.0,0.0,870,6,864,0,0
20:56:44,3.56,3.09,3.49,6.1,0.8,0.0,93.0,0.0,0.0,0.0,0.0,870,6,864,0,0
20:56:47,3.60,3.11,3.49,6.3,0.9,0.0,92.8,0.0,0.0,0.0,0.0,870,6,864,0,0
20:56:50,3.79,3.16,3.50,6.1,0.9,0.0,93.0,0.0,0.0,0.0,0.0,870,6,864,0,0
20:56:53,3.79,3.16,3.50,6.1,0.9,0.0,93.0,0.0,0.0,0.0,0.0,870,6,864,0,0
