index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
2, 2022/08/02 20:55:32.275, 292.65 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,51%,46, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:55:32.277, 252.50 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,51%,39, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:55:32.279, 245.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],90%,51%,37, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:55:32.281, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:55:32.282, 41.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:55:32.284, 40.52 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:55:37.286, 245.43 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,63%,43, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:55:37.288, 244.12 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],90%,53%,45, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:55:37.290, 269.99 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],90%,53%,47, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:55:37.291, 244.29 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,49%,40, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:55:37.293, 233.54 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,51%,39, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:55:37.295, 40.79 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:55:37.296, 41.85 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:55:37.298, 40.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:55:42.300, 275.30 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],46%,30%,44, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:55:42.302, 262.49 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],88%,52%,46, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:55:42.304, 276.82 W, 1507 MHz, 877 MHz, 1492 MHz, [N/A],42%,22%,49, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:55:42.308, 201.31 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],35%,22%,41, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:55:42.310, 170.01 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],38%,21%,40, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:55:42.312, 40.84 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:55:42.314, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:55:42.316, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:55:47.318, 236.80 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],29%,17%,43, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:55:47.320, 181.53 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],22%,15%,45, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:55:47.322, 183.72 W, 1485 MHz, 877 MHz, 1485 MHz, [N/A],35%,19%,48, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:55:47.323, 152.39 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],5%,2%,40, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:55:47.325, 132.40 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],20%,8%,39, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:55:47.327, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:55:47.328, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:55:47.330, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:55:52.332, 255.01 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,65%,47, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:55:52.334, 249.00 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,50%,49, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:55:52.336, 254.54 W, 1477 MHz, 877 MHz, 1477 MHz, [N/A],90%,51%,52, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:55:52.338, 240.06 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,51%,42, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:55:52.339, 232.56 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,53%,42, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:55:52.341, 40.76 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:55:52.343, 41.85 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:55:52.345, 40.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:55:57.347, 228.73 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],96%,61%,48, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:55:57.349, 172.65 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],84%,52%,50, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:55:57.352, 213.38 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],84%,50%,54, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:55:57.353, 183.86 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],84%,52%,43, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:55:57.355, 192.88 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],82%,47%,43, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:55:57.357, 41.22 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:55:57.359, 41.79 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:55:57.360, 40.35 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:56:02.362, 248.51 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],69%,43%,48, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:56:02.364, 180.06 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],65%,39%,50, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:56:02.366, 185.31 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],58%,34%,54, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:56:02.367, 145.63 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],58%,35%,44, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:56:02.369, 136.81 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],58%,30%,43, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:56:02.371, 40.84 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:56:02.372, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:56:02.375, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:56:07.378, 234.52 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],99%,61%,49, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:56:07.380, 193.62 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,49%,52, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:56:07.381, 218.34 W, 1500 MHz, 877 MHz, 1500 MHz, [N/A],94%,50%,56, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:56:07.383, 193.50 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,51%,45, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:56:07.385, 193.75 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,53%,44, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:56:07.386, 41.30 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:56:07.388, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:56:07.390, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:56:12.392, 242.01 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,55%,49, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:56:12.397, 215.96 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],51%,33%,52, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:56:12.400, 241.51 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],87%,50%,55, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:56:12.401, 217.28 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,50%,44, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:56:12.403, 215.61 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],70%,38%,43, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:56:12.404, 41.28 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:56:12.406, 41.85 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:56:12.408, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:56:17.410, 276.74 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,63%,50, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:56:17.411, 261.67 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],87%,49%,53, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:56:17.413, 272.95 W, 1462 MHz, 877 MHz, 1462 MHz, [N/A],94%,49%,57, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:56:17.415, 262.46 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,51%,46, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:56:17.418, 245.42 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,53%,44, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:56:17.420, 40.84 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:56:17.425, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:56:17.427, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:56:22.429, 171.37 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],41%,26%,47, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:56:22.431, 172.84 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],53%,30%,51, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:56:22.432, 183.11 W, 1485 MHz, 877 MHz, 1485 MHz, [N/A],93%,50%,55, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:56:22.434, 191.67 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],34%,19%,43, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:56:22.436, 207.79 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],44%,23%,43, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:56:22.437, 41.28 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:56:22.439, 41.85 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:56:22.441, 40.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:56:27.443, 190.20 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],25%,15%,47, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:56:27.444, 204.86 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],44%,25%,51, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:56:27.446, 239.56 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],65%,40%,55, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:56:27.448, 226.55 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],18%,8%,44, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:56:27.450, 221.82 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],33%,17%,42, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:56:27.451, 41.28 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:56:27.453, 41.85 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:56:27.455, 40.35 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:56:32.457, 72.38 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],72%,45%,48, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:56:32.459, 71.39 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,46%,52, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:56:32.461, 76.31 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],93%,55%,57, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:56:32.463, 67.46 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],64%,39%,44, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:56:32.464, 65.99 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],78%,41%,43, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:56:32.466, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:56:32.468, 41.93 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:56:32.469, 40.45 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:56:37.472, 272.51 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],89%,58%,50, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:56:37.475, 270.74 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],56%,35%,54, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:56:37.476, 274.33 W, 1477 MHz, 877 MHz, 1477 MHz, [N/A],57%,34%,59, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:56:37.478, 258.40 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],73%,40%,46, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:56:37.480, 253.06 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],58%,36%,45, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:56:37.482, 41.22 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 20:56:37.484, 41.82 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 20:56:37.486, 40.35 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 20:56:42.488, 250.93 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],99%,65%,48, P0, 32768 MiB, 26321 MiB, 6188 MiB
1, 2022/08/02 20:56:42.490, 247.70 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],73%,40%,52, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 20:56:42.491, 272.76 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],80%,43%,57, P0, 32768 MiB, 26997 MiB, 5512 MiB
3, 2022/08/02 20:56:42.493, 250.11 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],63%,36%,44, P0, 32768 MiB, 27933 MiB, 4576 MiB
4, 2022/08/02 20:56:42.495, 242.52 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],72%,38%,43, P0, 32768 MiB, 27445 MiB, 5064 MiB
5, 2022/08/02 20:56:42.499, 40.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32506 MiB, 3 MiB
