system_time,cpu_usage_usr,cpu_usage_sys,cpu_usage_idl,cpu_usage_wai,cpu_usage_hiq,cpu_usage_siq,memory_used,memory_buff,memory_cach,memory_free,load_1m,load_5m,load_15m
2021-08-02 20:55:20,1,0,99,0,0,0,27.4G,614M,319G,408G,0.87,2.69,3.40
2021-08-02 20:55:21,1,0,99,0,0,0,27.7G,614M,319G,408G,0.87,2.69,3.40
2021-08-02 20:55:22,1,0,99,0,0,0,27.9G,614M,319G,408G,0.87,2.69,3.40
2021-08-02 20:55:23,1,0,99,0,0,0,28.2G,614M,319G,407G,0.87,2.69,3.40
2021-08-02 20:55:24,2,0,97,0,0,0,28.4G,614M,319G,407G,0.87,2.69,3.40
2021-08-02 20:55:25,1,0,98,0,0,0,28.7G,614M,319G,407G,0.88,2.66,3.39
2021-08-02 20:55:26,0,0,99,0,0,0,28.7G,614M,319G,407G,0.88,2.66,3.39
2021-08-02 20:55:27,5,1,94,0,0,0,28.7G,614M,319G,407G,0.88,2.66,3.39
2021-08-02 20:55:28,7,1,92,0,0,0,28.7G,614M,319G,407G,0.88,2.66,3.39
2021-08-02 20:55:29,7,1,92,0,0,0,28.7G,614M,319G,407G,0.88,2.66,3.39
2021-08-02 20:55:30,7,1,92,0,0,0,28.8G,614M,319G,407G,1.05,2.67,3.39
2021-08-02 20:55:31,6,1,93,0,0,0,28.7G,614M,319G,407G,1.05,2.67,3.39
2021-08-02 20:55:32,6,1,93,0,0,0,28.7G,614M,319G,407G,1.05,2.67,3.39
2021-08-02 20:55:33,6,1,93,0,0,0,28.8G,614M,319G,407G,1.05,2.67,3.39
2021-08-02 20:55:34,6,1,93,0,0,0,28.8G,614M,319G,407G,1.05,2.67,3.39
2021-08-02 20:55:35,6,1,94,0,0,0,28.8G,614M,319G,407G,1.37,2.70,3.40
2021-08-02 20:55:36,6,1,93,0,0,0,28.7G,614M,319G,407G,1.37,2.70,3.40
2021-08-02 20:55:37,6,1,93,0,0,0,28.7G,614M,319G,407G,1.37,2.70,3.40
2021-08-02 20:55:38,6,1,93,0,0,0,28.8G,614M,319G,407G,1.37,2.70,3.40
2021-08-02 20:55:39,6,1,93,0,0,0,28.8G,614M,319G,407G,1.37,2.70,3.40
2021-08-02 20:55:40,6,1,93,0,0,0,28.8G,614M,319G,407G,1.58,2.73,3.40
2021-08-02 20:55:41,6,1,93,0,0,0,28.8G,614M,319G,407G,1.58,2.73,3.40
2021-08-02 20:55:42,6,1,93,0,0,0,28.9G,614M,319G,406G,1.58,2.73,3.40
2021-08-02 20:55:43,6,1,93,0,0,0,28.8G,614M,319G,407G,1.58,2.73,3.40
2021-08-02 20:55:44,6,1,93,0,0,0,28.9G,614M,319G,407G,1.58,2.73,3.40
2021-08-02 20:55:45,6,1,93,0,0,0,28.9G,614M,319G,406G,1.85,2.76,3.41
2021-08-02 20:55:46,6,1,93,0,0,0,28.9G,614M,319G,406G,1.85,2.76,3.41
2021-08-02 20:55:47,6,1,93,0,0,0,28.9G,614M,319G,406G,1.85,2.76,3.41
2021-08-02 20:55:48,6,1,93,0,0,0,28.9G,614M,319G,407G,1.85,2.76,3.41
2021-08-02 20:55:49,6,1,93,0,0,0,28.9G,614M,319G,406G,1.85,2.76,3.41
2021-08-02 20:55:50,6,1,93,0,0,0,28.9G,614M,319G,406G,2.10,2.80,3.42
2021-08-02 20:55:51,6,1,93,0,0,0,28.9G,614M,319G,406G,2.10,2.80,3.42
2021-08-02 20:55:52,7,1,93,0,0,0,28.9G,614M,319G,406G,2.10,2.80,3.42
2021-08-02 20:55:53,6,1,93,0,0,0,28.9G,614M,319G,406G,2.10,2.80,3.42
2021-08-02 20:55:54,6,1,93,0,0,0,28.9G,614M,319G,406G,2.10,2.80,3.42
2021-08-02 20:55:55,6,1,93,0,0,0,28.9G,614M,319G,406G,2.34,2.84,3.43
2021-08-02 20:55:56,6,1,93,0,0,0,28.9G,614M,319G,406G,2.34,2.84,3.43
2021-08-02 20:55:57,6,1,93,0,0,0,29.0G,614M,319G,406G,2.34,2.84,3.43
2021-08-02 20:55:58,6,1,93,0,0,0,29.0G,614M,319G,406G,2.34,2.84,3.43
2021-08-02 20:55:59,6,1,93,0,0,0,29.0G,614M,319G,406G,2.34,2.84,3.43
2021-08-02 20:56:00,6,1,93,0,0,0,29.0G,614M,319G,406G,2.55,2.87,3.44
2021-08-02 20:56:01,6,1,93,0,0,0,28.9G,614M,319G,406G,2.55,2.87,3.44
2021-08-02 20:56:02,6,1,93,0,0,0,29.0G,614M,319G,406G,2.55,2.87,3.44
2021-08-02 20:56:03,6,1,93,0,0,0,29.0G,614M,319G,406G,2.55,2.87,3.44
2021-08-02 20:56:04,6,1,93,0,0,0,29.0G,614M,319G,406G,2.55,2.87,3.44
2021-08-02 20:56:05,6,1,93,0,0,0,29.0G,614M,319G,406G,2.75,2.91,3.44
2021-08-02 20:56:06,6,1,93,0,0,0,29.0G,614M,319G,406G,2.75,2.91,3.44
2021-08-02 20:56:07,6,1,93,0,0,0,29.0G,614M,319G,406G,2.75,2.91,3.44
2021-08-02 20:56:08,6,1,93,0,0,0,29.0G,614M,319G,406G,2.75,2.91,3.44
2021-08-02 20:56:09,6,1,94,0,0,0,29.0G,614M,319G,406G,2.75,2.91,3.44
2021-08-02 20:56:10,6,1,93,0,0,0,29.0G,614M,319G,406G,2.93,2.94,3.45
2021-08-02 20:56:11,6,1,93,0,0,0,29.0G,614M,319G,406G,2.93,2.94,3.45
2021-08-02 20:56:12,6,1,94,0,0,0,29.0G,614M,319G,406G,2.93,2.94,3.45
2021-08-02 20:56:13,6,1,93,0,0,0,29.1G,614M,319G,406G,2.93,2.94,3.45
2021-08-02 20:56:14,6,1,93,0,0,0,29.1G,614M,319G,406G,2.93,2.94,3.45
2021-08-02 20:56:15,6,1,93,0,0,0,29.1G,614M,319G,406G,2.93,2.94,3.45
2021-08-02 20:56:16,6,1,93,0,0,0,29.1G,614M,319G,406G,2.93,2.94,3.45
2021-08-02 20:56:17,6,1,93,0,0,0,29.1G,614M,319G,406G,2.93,2.94,3.45
2021-08-02 20:56:18,6,1,93,0,0,0,29.1G,614M,319G,406G,2.93,2.94,3.45
2021-08-02 20:56:19,6,1,93,0,0,0,29.1G,614M,319G,406G,2.93,2.94,3.45
2021-08-02 20:56:20,6,1,93,0,0,0,29.1G,614M,319G,406G,3.10,2.98,3.46
2021-08-02 20:56:21,6,1,93,0,0,0,29.1G,614M,319G,406G,3.10,2.98,3.46
2021-08-02 20:56:22,6,1,93,0,0,0,29.1G,614M,319G,406G,3.10,2.98,3.46
2021-08-02 20:56:23,6,1,93,0,0,0,29.1G,614M,319G,406G,3.10,2.98,3.46
2021-08-02 20:56:24,6,1,93,0,0,0,29.1G,614M,319G,406G,3.10,2.98,3.46
2021-08-02 20:56:25,6,1,93,0,0,0,29.1G,614M,319G,406G,3.17,3.00,3.46
2021-08-02 20:56:26,6,1,93,0,0,0,29.1G,614M,319G,406G,3.17,3.00,3.46
2021-08-02 20:56:27,6,1,93,0,0,0,29.1G,614M,319G,406G,3.17,3.00,3.46
2021-08-02 20:56:28,6,1,93,0,0,0,29.1G,614M,319G,406G,3.17,3.00,3.46
2021-08-02 20:56:29,6,1,93,0,0,0,29.1G,614M,319G,406G,3.17,3.00,3.46
2021-08-02 20:56:30,6,1,93,0,0,0,29.1G,614M,319G,406G,3.40,3.04,3.47
2021-08-02 20:56:31,6,1,93,0,0,0,29.1G,614M,319G,406G,3.40,3.04,3.47
2021-08-02 20:56:32,6,1,93,0,0,0,29.1G,614M,319G,406G,3.40,3.04,3.47
2021-08-02 20:56:33,6,1,93,0,0,0,29.2G,614M,319G,406G,3.40,3.04,3.47
2021-08-02 20:56:34,6,1,93,0,0,0,29.1G,614M,319G,406G,3.40,3.04,3.47
2021-08-02 20:56:35,6,1,93,0,0,0,29.1G,614M,319G,406G,3.52,3.08,3.48
2021-08-02 20:56:36,6,1,93,0,0,0,29.2G,614M,319G,406G,3.52,3.08,3.48
2021-08-02 20:56:37,6,1,93,0,0,0,29.2G,614M,319G,406G,3.52,3.08,3.48
2021-08-02 20:56:38,6,1,94,0,0,0,29.2G,614M,319G,406G,3.52,3.08,3.48
2021-08-02 20:56:39,6,1,93,0,0,0,29.2G,614M,319G,406G,3.52,3.08,3.48
2021-08-02 20:56:40,6,1,93,0,0,0,29.1G,614M,319G,406G,3.56,3.09,3.49
2021-08-02 20:56:41,6,1,93,0,0,0,29.2G,614M,319G,406G,3.56,3.09,3.49
2021-08-02 20:56:42,6,1,93,0,0,0,29.2G,614M,319G,406G,3.56,3.09,3.49
2021-08-02 20:56:43,6,1,93,0,0,0,29.2G,614M,319G,406G,3.56,3.09,3.49
2021-08-02 20:56:44,6,1,93,0,0,0,29.2G,614M,319G,406G,3.56,3.09,3.49
2021-08-02 20:56:45,6,1,93,0,0,0,29.1G,614M,319G,406G,3.60,3.11,3.49
2021-08-02 20:56:46,6,1,93,0,0,0,29.1G,614M,319G,406G,3.60,3.11,3.49
2021-08-02 20:56:47,6,1,93,0,0,0,29.1G,614M,319G,406G,3.60,3.11,3.49
2021-08-02 20:56:48,6,1,93,0,0,0,29.1G,614M,319G,406G,3.60,3.11,3.49
2021-08-02 20:56:49,6,1,93,0,0,0,29.2G,614M,319G,406G,3.60,3.11,3.49
2021-08-02 20:56:50,6,1,93,0,0,0,29.2G,614M,319G,406G,3.79,3.16,3.50
2021-08-02 20:56:51,6,1,93,0,0,0,29.1G,614M,319G,406G,3.79,3.16,3.50
2021-08-02 20:56:52,6,1,93,0,0,0,29.2G,614M,319G,406G,3.79,3.16,3.50
2021-08-02 20:56:53,6,1,93,0,0,0,29.2G,614M,319G,406G,3.79,3.16,3.50
2021-08-02 20:56:54,6,1,93,0,0,0,29.2G,614M,319G,406G,3.79,3.16,3.50
2021-08-02 20:56:55,6,1,93,0,0,0,29.2G,614M,319G,406G,3.89,3.19,3.51
2021-08-02 20:56:56,6,1,93,0,0,0,29.2G,614M,319G,406G,3.89,3.19,3.51
2021-08-02 20:56:57,6,1,93,0,0,0,29.2G,614M,319G,406G,3.89,3.19,3.51
2021-08-02 20:56:58,6,1,93,0,0,0,29.2G,614M,319G,406G,3.89,3.19,3.51
2021-08-02 20:56:59,6,1,93,0,0,0,29.2G,614M,319G,406G,3.89,3.19,3.51
2021-08-02 20:57:00,6,1,93,0,0,0,29.2G,614M,319G,406G,3.98,3.22,3.52
2021-08-02 20:57:01,6,1,93,0,0,0,29.2G,614M,319G,406G,3.98,3.22,3.52
2021-08-02 20:57:02,6,1,93,0,0,0,29.2G,614M,319G,406G,3.98,3.22,3.52
2021-08-02 20:57:03,6,1,93,0,0,0,29.2G,614M,319G,406G,3.98,3.22,3.52
2021-08-02 20:57:04,6,1,93,0,0,0,29.2G,614M,319G,406G,3.98,3.22,3.52
2021-08-02 20:57:05,6,1,93,0,0,0,29.1G,614M,319G,406G,4.06,3.25,3.53
2021-08-02 20:57:06,6,1,93,0,0,0,29.2G,614M,319G,406G,4.06,3.25,3.53
2021-08-02 20:57:07,6,1,93,0,0,0,29.2G,614M,319G,406G,4.06,3.25,3.53
2021-08-02 20:57:08,6,1,93,0,0,0,29.2G,614M,319G,406G,4.06,3.25,3.53
2021-08-02 20:57:09,6,1,93,0,0,0,29.2G,614M,319G,406G,4.06,3.25,3.53
2021-08-02 20:57:10,6,1,93,0,0,0,29.2G,614M,319G,406G,4.13,3.28,3.53
2021-08-02 20:57:11,6,1,93,0,0,0,29.2G,614M,319G,406G,4.13,3.28,3.53
2021-08-02 20:57:12,6,1,93,0,0,0,29.2G,614M,319G,406G,4.13,3.28,3.53
2021-08-02 20:57:13,6,1,93,0,0,0,29.2G,614M,319G,406G,4.13,3.28,3.53
2021-08-02 20:57:14,6,1,93,0,0,0,29.2G,614M,319G,406G,4.13,3.28,3.53
2021-08-02 20:57:15,6,1,93,0,0,0,29.3G,614M,319G,406G,4.20,3.30,3.54
2021-08-02 20:57:16,6,1,94,0,0,0,29.3G,614M,319G,406G,4.20,3.30,3.54
2021-08-02 20:57:17,6,1,93,0,0,0,29.3G,614M,319G,406G,4.20,3.30,3.54
2021-08-02 20:57:18,6,1,93,0,0,0,29.3G,614M,319G,406G,4.20,3.30,3.54
2021-08-02 20:57:19,6,1,93,0,0,0,29.2G,614M,319G,406G,4.20,3.30,3.54
2021-08-02 20:57:20,6,1,93,0,0,0,29.3G,614M,319G,406G,4.19,3.32,3.54
2021-08-02 20:57:21,6,1,93,0,0,0,29.3G,614M,319G,406G,4.19,3.32,3.54
2021-08-02 20:57:22,6,1,93,0,0,0,29.3G,614M,319G,406G,4.19,3.32,3.54
2021-08-02 20:57:23,6,1,93,0,0,0,29.3G,614M,319G,406G,4.19,3.32,3.54
2021-08-02 20:57:24,6,1,93,0,0,0,29.3G,614M,319G,406G,4.19,3.32,3.54
2021-08-02 20:57:25,6,1,93,0,0,0,29.3G,614M,319G,406G,4.17,3.33,3.55
2021-08-02 20:57:26,6,1,93,0,0,0,29.2G,614M,319G,406G,4.17,3.33,3.55
2021-08-02 20:57:27,6,1,93,0,0,0,29.3G,614M,319G,406G,4.17,3.33,3.55
2021-08-02 20:57:28,6,1,93,0,0,0,29.3G,614M,319G,406G,4.17,3.33,3.55
2021-08-02 20:57:29,6,1,93,0,0,0,29.3G,614M,319G,406G,4.17,3.33,3.55
2021-08-02 20:57:30,6,1,93,0,0,0,29.3G,614M,319G,406G,4.16,3.34,3.55
2021-08-02 20:57:31,6,1,93,0,0,0,29.3G,614M,319G,406G,4.16,3.34,3.55
2021-08-02 20:57:32,6,1,93,0,0,0,29.4G,614M,319G,406G,4.16,3.34,3.55
2021-08-02 20:57:33,6,1,93,0,0,0,29.3G,614M,319G,406G,4.16,3.34,3.55
2021-08-02 20:57:34,6,1,93,0,0,0,29.3G,614M,319G,406G,4.16,3.34,3.55
2021-08-02 20:57:35,6,1,93,0,0,0,29.3G,614M,319G,406G,4.14,3.35,3.55
2021-08-02 20:57:36,6,1,93,0,0,0,29.3G,614M,319G,406G,4.14,3.35,3.55
2021-08-02 20:57:37,6,1,93,0,0,0,29.4G,614M,319G,406G,4.14,3.35,3.55
2021-08-02 20:57:38,6,1,93,0,0,0,29.4G,614M,319G,406G,4.14,3.35,3.55
2021-08-02 20:57:39,6,1,93,0,0,0,29.3G,614M,319G,406G,4.14,3.35,3.55
2021-08-02 20:57:40,6,1,93,0,0,0,29.4G,614M,319G,406G,4.21,3.38,3.56
2021-08-02 20:57:41,6,1,93,0,0,0,29.4G,614M,319G,406G,4.21,3.38,3.56
2021-08-02 20:57:42,6,1,93,0,0,0,29.4G,614M,319G,406G,4.21,3.38,3.56
2021-08-02 20:57:43,6,1,93,0,0,0,29.4G,614M,319G,406G,4.21,3.38,3.56
2021-08-02 20:57:44,6,1,93,0,0,0,29.4G,614M,319G,406G,4.21,3.38,3.56
2021-08-02 20:57:45,6,1,93,0,0,0,29.4G,614M,319G,406G,4.20,3.39,3.56
2021-08-02 20:57:46,6,1,94,0,0,0,29.3G,614M,319G,406G,4.20,3.39,3.56
2021-08-02 20:57:47,6,1,93,0,0,0,29.4G,614M,319G,406G,4.20,3.39,3.56
2021-08-02 20:57:48,6,1,93,0,0,0,29.4G,614M,319G,406G,4.20,3.39,3.56
2021-08-02 20:57:49,6,1,93,0,0,0,29.4G,614M,319G,406G,4.20,3.39,3.56
2021-08-02 20:57:50,6,1,93,0,0,0,29.4G,614M,319G,406G,4.26,3.41,3.57
2021-08-02 20:57:51,6,1,93,0,0,0,29.4G,614M,319G,406G,4.26,3.41,3.57
2021-08-02 20:57:52,6,1,93,0,0,0,29.4G,614M,319G,406G,4.26,3.41,3.57
2021-08-02 20:57:53,6,1,93,0,0,0,29.4G,614M,319G,406G,4.26,3.41,3.57
2021-08-02 20:57:54,6,1,93,0,0,0,29.4G,614M,319G,406G,4.26,3.41,3.57
2021-08-02 20:57:55,6,1,93,0,0,0,29.4G,614M,319G,406G,4.24,3.42,3.57
2021-08-02 20:57:56,6,1,93,0,0,0,29.4G,614M,319G,406G,4.24,3.42,3.57
2021-08-02 20:57:57,6,1,93,0,0,0,29.4G,614M,319G,406G,4.24,3.42,3.57
2021-08-02 20:57:58,6,1,93,0,0,0,29.4G,614M,319G,406G,4.24,3.42,3.57
2021-08-02 20:57:59,6,1,93,0,0,0,29.4G,614M,319G,406G,4.24,3.42,3.57
2021-08-02 20:58:00,7,1,93,0,0,0,29.4G,614M,319G,406G,4.22,3.43,3.57
2021-08-02 20:58:01,6,1,93,0,0,0,29.4G,614M,319G,406G,4.22,3.43,3.57
2021-08-02 20:58:02,6,1,93,0,0,0,29.3G,614M,319G,406G,4.22,3.43,3.57
2021-08-02 20:58:03,6,1,93,0,0,0,29.3G,614M,319G,406G,4.22,3.43,3.57
2021-08-02 20:58:04,6,1,93,0,0,0,29.4G,614M,319G,406G,4.22,3.43,3.57
2021-08-02 20:58:05,6,1,93,0,0,0,29.3G,614M,319G,406G,4.20,3.44,3.58
2021-08-02 20:58:06,6,1,93,0,0,0,29.4G,614M,319G,406G,4.20,3.44,3.58
2021-08-02 20:58:07,6,1,93,0,0,0,29.3G,614M,319G,406G,4.20,3.44,3.58
2021-08-02 20:58:08,6,1,93,0,0,0,29.3G,614M,319G,406G,4.20,3.44,3.58
2021-08-02 20:58:09,6,1,93,0,0,0,29.4G,614M,319G,406G,4.20,3.44,3.58
2021-08-02 20:58:10,6,1,93,0,0,0,29.3G,614M,319G,406G,4.27,3.47,3.58
2021-08-02 20:58:11,6,1,93,0,0,0,29.4G,614M,319G,406G,4.27,3.47,3.58
2021-08-02 20:58:12,6,1,93,0,0,0,29.4G,614M,319G,406G,4.27,3.47,3.58
2021-08-02 20:58:13,6,1,93,0,0,0,29.4G,614M,319G,406G,4.27,3.47,3.58
2021-08-02 20:58:14,6,1,93,0,0,0,29.4G,614M,319G,406G,4.27,3.47,3.58
2021-08-02 20:58:15,6,1,93,0,0,0,29.4G,614M,319G,406G,4.25,3.48,3.59
2021-08-02 20:58:16,6,1,93,0,0,0,29.4G,614M,319G,406G,4.25,3.48,3.59
2021-08-02 20:58:17,6,1,93,0,0,0,29.4G,614M,319G,406G,4.25,3.48,3.59
2021-08-02 20:58:18,6,1,93,0,0,0,29.4G,614M,319G,406G,4.25,3.48,3.59
2021-08-02 20:58:19,6,1,93,0,0,0,29.4G,614M,319G,406G,4.25,3.48,3.59
2021-08-02 20:58:20,6,1,93,0,0,0,29.4G,614M,319G,406G,4.23,3.49,3.59
2021-08-02 20:58:21,6,1,93,0,0,0,29.5G,614M,319G,406G,4.23,3.49,3.59
2021-08-02 20:58:22,6,1,93,0,0,0,29.4G,614M,319G,406G,4.23,3.49,3.59
2021-08-02 20:58:23,6,1,93,0,0,0,29.4G,614M,319G,406G,4.23,3.49,3.59
2021-08-02 20:58:24,6,1,93,0,0,0,29.4G,614M,319G,406G,4.23,3.49,3.59
2021-08-02 20:58:25,6,1,93,0,0,0,29.4G,614M,319G,406G,4.37,3.53,3.60
2021-08-02 20:58:26,6,1,93,0,0,0,29.4G,614M,319G,406G,4.37,3.53,3.60
2021-08-02 20:58:27,6,1,93,0,0,0,29.5G,614M,319G,406G,4.37,3.53,3.60
2021-08-02 20:58:28,6,1,93,0,0,0,29.5G,614M,319G,406G,4.37,3.53,3.60
2021-08-02 20:58:29,6,1,93,0,0,0,29.5G,614M,319G,406G,4.37,3.53,3.60
2021-08-02 20:58:30,5,1,94,0,0,0,29.4G,614M,319G,406G,4.34,3.54,3.60
2021-08-02 20:58:31,6,1,93,0,0,0,29.4G,614M,319G,406G,4.34,3.54,3.60
2021-08-02 20:58:32,6,1,93,0,0,0,29.4G,614M,319G,406G,4.34,3.54,3.60
2021-08-02 20:58:33,6,1,93,0,0,0,29.5G,614M,319G,406G,4.34,3.54,3.60
2021-08-02 20:58:34,6,1,93,0,0,0,29.5G,614M,319G,406G,4.34,3.54,3.60
2021-08-02 20:58:35,6,1,93,0,0,0,29.5G,614M,319G,406G,4.31,3.54,3.61
2021-08-02 20:58:36,6,1,93,0,0,0,29.5G,614M,319G,406G,4.31,3.54,3.61
2021-08-02 20:58:37,6,1,93,0,0,0,29.5G,614M,319G,406G,4.31,3.54,3.61
2021-08-02 20:58:38,6,1,93,0,0,0,29.5G,614M,319G,406G,4.31,3.54,3.61
2021-08-02 20:58:39,6,1,93,0,0,0,29.5G,614M,319G,406G,4.31,3.54,3.61
2021-08-02 20:58:40,6,1,93,0,0,0,29.5G,614M,319G,406G,4.29,3.55,3.61
2021-08-02 20:58:41,6,1,93,0,0,0,29.5G,614M,319G,406G,4.29,3.55,3.61
2021-08-02 20:58:42,6,1,93,0,0,0,29.5G,614M,319G,406G,4.29,3.55,3.61
2021-08-02 20:58:43,7,1,93,0,0,0,29.4G,614M,319G,406G,4.29,3.55,3.61
2021-08-02 20:58:44,6,1,93,0,0,0,29.5G,614M,319G,406G,4.29,3.55,3.61
2021-08-02 20:58:45,6,1,94,0,0,0,29.5G,614M,319G,406G,4.18,3.54,3.61
2021-08-02 20:58:46,6,1,93,0,0,0,29.5G,614M,319G,406G,4.18,3.54,3.61
2021-08-02 20:58:47,6,1,93,0,0,0,29.5G,614M,319G,406G,4.18,3.54,3.61
2021-08-02 20:58:48,6,1,93,0,0,0,29.5G,614M,319G,406G,4.18,3.54,3.61
2021-08-02 20:58:49,6,1,93,0,0,0,29.5G,614M,319G,406G,4.18,3.54,3.61
2021-08-02 20:58:50,6,1,94,0,0,0,29.5G,614M,319G,406G,4.09,3.53,3.60
2021-08-02 20:58:51,6,1,93,0,0,0,29.5G,614M,319G,406G,4.09,3.53,3.60
2021-08-02 20:58:52,6,1,93,0,0,0,29.5G,614M,319G,406G,4.09,3.53,3.60
2021-08-02 20:58:53,6,1,93,0,0,0,29.4G,614M,319G,406G,4.09,3.53,3.60
2021-08-02 20:58:54,7,1,92,0,0,0,29.6G,614M,319G,406G,4.09,3.53,3.60
2021-08-02 20:58:55,7,1,92,0,0,0,29.5G,614M,319G,406G,4.24,3.57,3.61
2021-08-02 20:58:56,7,1,92,0,0,0,29.5G,614M,319G,406G,4.24,3.57,3.61
2021-08-02 20:58:57,7,1,92,0,0,0,29.5G,614M,319G,406G,4.24,3.57,3.61
2021-08-02 20:58:58,7,1,93,0,0,0,29.5G,614M,319G,406G,4.24,3.57,3.61
2021-08-02 20:58:59,6,1,93,0,0,0,29.5G,614M,319G,406G,4.24,3.57,3.61
2021-08-02 20:59:00,6,1,93,0,0,0,29.5G,614M,319G,406G,4.22,3.58,3.62
2021-08-02 20:59:01,6,1,93,0,0,0,29.5G,614M,319G,406G,4.22,3.58,3.62
2021-08-02 20:59:02,6,1,93,0,0,0,29.5G,614M,319G,406G,4.22,3.58,3.62
2021-08-02 20:59:03,6,1,93,0,0,0,29.5G,614M,319G,406G,4.22,3.58,3.62
2021-08-02 20:59:04,7,1,93,0,0,0,29.5G,614M,319G,406G,4.22,3.58,3.62
2021-08-02 20:59:05,6,1,93,0,0,0,29.5G,614M,319G,406G,4.36,3.62,3.63
2021-08-02 20:59:06,6,1,93,0,0,0,29.5G,614M,319G,406G,4.36,3.62,3.63
2021-08-02 20:59:07,6,1,93,0,0,0,29.5G,614M,319G,406G,4.36,3.62,3.63
2021-08-02 20:59:08,6,1,93,0,0,0,29.6G,614M,319G,406G,4.36,3.62,3.63
2021-08-02 20:59:09,6,1,93,0,0,0,29.6G,614M,319G,406G,4.36,3.62,3.63
2021-08-02 20:59:10,6,1,93,0,0,0,29.6G,614M,319G,406G,4.42,3.64,3.64
2021-08-02 20:59:11,6,1,93,0,0,0,29.6G,614M,319G,406G,4.42,3.64,3.64
2021-08-02 20:59:12,6,1,93,0,0,0,29.6G,614M,319G,406G,4.42,3.64,3.64
2021-08-02 20:59:13,6,1,93,0,0,0,29.6G,614M,319G,406G,4.42,3.64,3.64
2021-08-02 20:59:14,6,1,93,0,0,0,29.5G,614M,319G,406G,4.42,3.64,3.64
2021-08-02 20:59:15,6,1,93,0,0,0,29.6G,614M,319G,406G,4.38,3.65,3.64
2021-08-02 20:59:16,6,1,93,0,0,0,29.5G,614M,319G,406G,4.38,3.65,3.64
2021-08-02 20:59:17,6,1,93,0,0,0,29.5G,614M,319G,406G,4.38,3.65,3.64
2021-08-02 20:59:18,6,1,93,0,0,0,29.5G,614M,319G,406G,4.38,3.65,3.64
2021-08-02 20:59:19,6,1,93,0,0,0,29.5G,614M,319G,406G,4.38,3.65,3.64
2021-08-02 20:59:20,6,1,93,0,0,0,29.5G,614M,319G,406G,4.35,3.66,3.64
2021-08-02 20:59:21,6,1,93,0,0,0,29.5G,614M,319G,406G,4.35,3.66,3.64
2021-08-02 20:59:22,6,1,93,0,0,0,29.5G,614M,319G,406G,4.35,3.66,3.64
2021-08-02 20:59:23,6,1,93,0,0,0,29.4G,614M,319G,406G,4.35,3.66,3.64
2021-08-02 20:59:24,6,1,93,0,0,0,29.5G,614M,319G,406G,4.35,3.66,3.64
2021-08-02 20:59:25,6,1,93,0,0,0,29.5G,614M,319G,406G,4.40,3.68,3.65
2021-08-02 20:59:26,6,1,93,0,0,0,29.5G,614M,319G,406G,4.40,3.68,3.65
2021-08-02 20:59:27,5,1,94,0,0,0,29.5G,614M,319G,406G,4.40,3.68,3.65
2021-08-02 20:59:28,6,1,93,0,0,0,29.5G,614M,319G,406G,4.40,3.68,3.65
2021-08-02 20:59:29,6,1,93,0,0,0,29.5G,614M,319G,406G,4.40,3.68,3.65
2021-08-02 20:59:30,6,1,93,0,0,0,29.5G,614M,319G,406G,4.45,3.70,3.66
