index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
4, 2021/11/18 10:21:59.601, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 6 %, 2 %, 30, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:21:59.603, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:21:59.605, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:21:59.607, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:22:04.609, 54.56 W, 1320 MHz, 877 MHz, 1320 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:22:04.611, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:22:04.613, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:22:04.614, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:22:04.616, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:22:04.618, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:22:04.620, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:22:04.622, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:22:09.624, 118.98 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 16 %, 8 %, 32, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:22:09.626, 67.16 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:22:09.628, 63.31 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 12 %, 3 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:22:09.629, 61.81 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:22:09.632, 62.26 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:22:09.633, 63.76 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 17 %, 5 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:22:09.636, 60.88 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:22:09.638, 58.41 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:22:14.640, 63.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:22:14.642, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:22:14.644, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:22:14.646, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:22:14.647, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:22:14.649, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:22:14.651, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:22:14.653, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:22:19.655, 63.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:22:19.657, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:22:19.659, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:22:19.661, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:22:19.663, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:22:19.665, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:22:19.666, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:22:19.668, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:22:24.670, 63.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:22:24.672, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:22:24.674, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:22:24.676, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:22:24.678, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:22:24.680, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:22:24.681, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:22:24.683, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:22:29.685, 63.76 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:22:29.687, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:22:29.689, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:22:29.691, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:22:29.693, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:22:29.695, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:22:29.697, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:22:29.699, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:22:34.701, 63.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:22:34.703, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:22:34.705, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:22:34.707, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:22:34.709, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:22:34.711, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:22:34.713, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:22:34.715, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:22:39.717, 63.76 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:22:39.719, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:22:39.721, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:22:39.722, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:22:39.724, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:22:39.726, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:22:39.728, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:22:39.730, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:22:44.732, 63.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:22:44.734, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:22:44.736, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:22:44.738, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:22:44.739, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:22:44.741, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:22:44.743, 55.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:22:44.745, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:22:49.747, 63.76 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:22:49.749, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:22:49.751, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:22:49.753, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:22:49.755, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:22:49.757, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:22:49.759, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:22:49.761, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:22:54.763, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 14 %, 7 %, 30, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:22:54.765, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:22:54.767, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 6 %, 2 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:22:54.769, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 1 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:22:54.771, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:22:54.773, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 6 %, 2 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:22:54.775, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 6 %, 2 %, 33, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:22:54.777, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:22:59.779, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 15 %, 7 %, 30, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:22:59.781, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:22:59.783, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 6 %, 2 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:22:59.784, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:22:59.786, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:22:59.788, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 3 %, 1 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:22:59.790, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:22:59.792, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:23:04.794, 60.84 W, 1387 MHz, 877 MHz, 1387 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:23:04.796, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 11 %, 3 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:23:04.798, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:23:04.800, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 24 %, 7 %, 30, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:23:04.802, 55.50 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 19 %, 5 %, 30, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:23:04.805, 56.51 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:23:04.808, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 23 %, 7 %, 33, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:23:04.809, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 23 %, 7 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:23:09.811, 56.96 W, 1387 MHz, 877 MHz, 1387 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:23:09.813, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:23:09.815, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:23:09.817, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:23:09.819, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:23:09.821, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:23:09.823, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:23:09.824, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:23:14.827, 62.78 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:23:14.828, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:23:14.830, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:23:14.833, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:23:14.835, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:23:14.837, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:23:14.839, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:23:14.841, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:23:19.843, 63.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:23:19.845, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:23:19.847, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:23:19.848, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:23:19.850, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:23:19.852, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:23:19.854, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:23:19.856, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:23:24.858, 63.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:23:24.861, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:23:24.863, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:23:24.865, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:23:24.867, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:23:24.868, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:23:24.871, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:23:24.873, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:23:29.875, 63.76 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 32 %, 17 %, 31, P0, 32510 MiB, 29540 MiB, 2970 MiB
1, 2021/11/18 10:23:29.877, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 30 %, 9 %, 33, P0, 32510 MiB, 30378 MiB, 2132 MiB
2, 2021/11/18 10:23:29.880, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 19 %, 6 %, 34, P0, 32510 MiB, 30474 MiB, 2036 MiB
3, 2021/11/18 10:23:29.882, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 26 %, 9 %, 29, P0, 32510 MiB, 30528 MiB, 1982 MiB
4, 2021/11/18 10:23:29.884, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 30 %, 9 %, 30, P0, 32510 MiB, 30456 MiB, 2054 MiB
5, 2021/11/18 10:23:29.886, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 27 %, 8 %, 34, P0, 32510 MiB, 30420 MiB, 2090 MiB
6, 2021/11/18 10:23:29.888, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 16 %, 5 %, 33, P0, 32510 MiB, 30430 MiB, 2080 MiB
7, 2021/11/18 10:23:29.889, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 25 %, 9 %, 31, P0, 32510 MiB, 30474 MiB, 2036 MiB
0, 2021/11/18 10:23:34.891, 63.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 29540 MiB, 2970 MiB
