time,load_1m,load_5m,load_15m,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,proc_total,proc_running,proc_sleeping,proc_stopped,proc_zombie
22:25:02,0.40,2.46,3.63,1.4,1.7,0.0,96.9,0.0,0.0,0.0,0.0,834,3,831,0,0
22:25:05,0.40,2.46,3.63,0.4,1.3,0.0,98.2,0.0,0.0,0.0,0.0,847,2,845,0,0
22:25:08,0.53,2.45,3.62,0.1,1.1,0.0,98.8,0.0,0.0,0.0,0.0,872,2,870,0,0
22:25:12,0.57,2.42,3.60,1.1,0.3,0.0,98.6,0.0,0.0,0.0,0.0,871,2,869,0,0
22:25:15,0.57,2.42,3.60,1.1,0.3,0.0,98.6,0.0,0.0,0.0,0.0,871,2,869,0,0
22:25:18,0.60,2.40,3.59,5.0,0.8,0.0,94.2,0.0,0.0,0.0,0.0,875,3,872,0,0
22:25:21,0.63,2.38,3.58,1.3,0.5,0.0,98.2,0.0,0.0,0.0,0.0,875,2,873,0,0
22:25:24,0.63,2.38,3.58,1.2,0.2,0.0,98.6,0.0,0.0,0.0,0.0,875,2,873,0,0
22:25:27,0.66,2.35,3.56,1.3,0.1,0.0,98.6,0.0,0.0,0.0,0.0,875,2,873,0,0
22:25:30,0.66,2.35,3.56,1.3,0.2,0.0,98.5,0.0,0.0,0.0,0.0,875,2,873,0,0
22:25:33,0.69,2.33,3.55,1.7,0.5,0.0,97.8,0.0,0.0,0.0,0.0,875,3,872,0,0
22:25:36,0.95,2.36,3.55,2.9,0.6,0.0,96.5,0.0,0.0,0.0,0.0,875,6,869,0,0
22:25:39,0.95,2.36,3.55,6.0,0.8,0.0,93.2,0.0,0.0,0.0,0.0,875,5,870,0,0
22:25:42,1.28,2.40,3.56,5.9,0.7,0.0,93.3,0.0,0.0,0.0,0.0,875,5,870,0,0
22:25:45,1.28,2.40,3.56,6.0,0.8,0.0,93.2,0.0,0.0,0.0,0.0,875,5,870,0,0
22:25:48,1.58,2.45,3.57,6.0,0.7,0.0,93.3,0.0,0.0,0.0,0.0,875,5,870,0,0
22:25:51,1.85,2.49,3.57,6.0,0.8,0.0,93.2,0.0,0.0,0.0,0.0,875,5,870,0,0
22:25:54,1.85,2.49,3.57,6.0,0.7,0.0,93.2,0.0,0.0,0.0,0.0,875,5,870,0,0
22:25:57,2.02,2.51,3.58,6.0,0.7,0.0,93.3,0.0,0.0,0.0,0.0,875,5,870,0,0
22:26:00,2.02,2.51,3.58,5.9,0.8,0.0,93.3,0.0,0.0,0.0,0.0,875,5,870,0,0
22:26:03,2.18,2.54,3.58,6.1,0.8,0.0,93.2,0.0,0.0,0.0,0.0,875,5,870,0,0
22:26:06,2.33,2.56,3.58,6.0,0.8,0.0,93.2,0.0,0.0,0.0,0.0,874,6,868,0,0
22:26:09,2.33,2.56,3.58,6.1,0.8,0.0,93.1,0.0,0.0,0.0,0.0,874,6,868,0,0
22:26:12,2.46,2.59,3.58,5.9,0.8,0.0,93.3,0.0,0.0,0.0,0.0,873,5,868,0,0
22:26:15,2.46,2.59,3.58,6.0,0.7,0.0,93.3,0.0,0.0,0.0,0.0,873,5,868,0,0
22:26:18,2.66,2.63,3.59,6.0,0.7,0.0,93.3,0.0,0.0,0.0,0.0,873,5,868,0,0
22:26:21,2.85,2.67,3.60,6.1,0.7,0.0,93.3,0.0,0.0,0.0,0.0,873,5,868,0,0
22:26:24,2.85,2.67,3.60,6.0,0.7,0.0,93.2,0.0,0.0,0.0,0.0,873,6,867,0,0
22:26:27,2.94,2.69,3.60,6.1,0.7,0.0,93.1,0.0,0.0,0.0,0.0,873,6,867,0,0
22:26:30,2.94,2.69,3.60,6.2,0.7,0.0,93.2,0.0,0.0,0.0,0.0,874,6,868,0,0
22:26:33,3.03,2.71,3.60,6.0,0.7,0.0,93.3,0.0,0.0,0.0,0.0,874,4,870,0,0
22:26:36,3.19,2.75,3.61,6.0,0.7,0.0,93.3,0.0,0.0,0.0,0.0,874,5,869,0,0
22:26:39,3.19,2.75,3.61,5.9,0.7,0.0,93.4,0.0,0.0,0.0,0.0,874,5,869,0,0
22:26:42,3.33,2.79,3.62,5.9,0.7,0.0,93.4,0.0,0.0,0.0,0.0,874,5,869,0,0
22:26:45,3.33,2.79,3.62,5.8,0.7,0.0,93.5,0.0,0.0,0.0,0.0,874,6,868,0,0
22:26:48,3.38,2.81,3.62,5.8,0.6,0.0,93.5,0.0,0.0,0.0,0.0,874,4,870,0,0
22:26:51,3.51,2.84,3.63,5.8,0.7,0.0,93.5,0.0,0.0,0.0,0.0,874,5,869,0,0
22:26:54,3.51,2.84,3.63,6.0,0.8,0.0,93.2,0.0,0.0,0.0,0.0,875,5,870,0,0
22:26:57,3.63,2.88,3.63,6.1,0.8,0.0,93.2,0.0,0.0,0.0,0.0,875,6,869,0,0
22:27:00,3.63,2.88,3.63,6.0,0.8,0.0,93.2,0.0,0.0,0.0,0.0,875,6,869,0,0
22:27:03,3.66,2.90,3.64,5.8,0.8,0.0,93.4,0.0,0.0,0.0,0.0,872,5,867,0,0
22:27:06,3.77,2.93,3.64,6.0,0.8,0.0,93.2,0.0,0.0,0.0,0.0,872,5,867,0,0
22:27:09,3.77,2.93,3.64,6.1,0.7,0.0,93.2,0.0,0.0,0.0,0.0,872,5,867,0,0
22:27:12,3.71,2.93,3.64,6.0,0.7,0.0,93.3,0.0,0.0,0.0,0.0,872,5,867,0,0
22:27:15,3.71,2.93,3.64,6.0,0.7,0.0,93.2,0.0,0.0,0.0,0.0,872,5,867,0,0
22:27:18,3.81,2.97,3.65,5.9,0.7,0.0,93.3,0.0,0.0,0.0,0.0,872,6,866,0,0
22:27:21,3.83,2.98,3.65,6.0,0.7,0.0,93.4,0.0,0.0,0.0,0.0,872,5,867,0,0
22:27:24,3.83,2.98,3.65,6.0,0.7,0.0,93.3,0.0,0.0,0.0,0.0,874,6,868,0,0
22:27:27,4.00,3.03,3.66,6.0,0.7,0.0,93.3,0.0,0.0,0.0,0.0,874,6,868,0,0
22:27:30,4.00,3.03,3.66,6.1,0.7,0.0,93.3,0.0,0.0,0.0,0.0,874,6,868,0,0
22:27:33,4.00,3.05,3.66,5.9,0.8,0.0,93.4,0.0,0.0,0.0,0.0,873,4,869,0,0
22:27:36,4.08,3.08,3.67,6.0,0.8,0.0,93.3,0.0,0.0,0.0,0.0,873,6,867,0,0
22:27:39,4.08,3.08,3.67,6.1,0.8,0.0,93.1,0.0,0.0,0.0,0.0,873,6,867,0,0
22:27:42,4.15,3.11,3.68,6.0,0.8,0.0,93.1,0.0,0.0,0.0,0.0,873,6,867,0,0
22:27:45,4.15,3.11,3.68,6.0,0.8,0.0,93.2,0.0,0.0,0.0,0.0,873,5,868,0,0
22:27:48,4.22,3.15,3.69,6.1,0.8,0.0,93.1,0.0,0.0,0.0,0.0,873,5,868,0,0
22:27:51,4.20,3.16,3.69,6.0,0.7,0.0,93.2,0.0,0.0,0.0,0.0,873,5,868,0,0
22:27:54,4.20,3.16,3.69,5.9,0.8,0.0,93.3,0.0,0.0,0.0,0.0,873,6,867,0,0
22:27:57,4.27,3.19,3.69,5.9,0.7,0.0,93.4,0.0,0.0,0.0,0.0,873,5,868,0,0
22:28:00,4.27,3.19,3.69,6.0,0.7,0.0,93.2,0.0,0.0,0.0,0.0,873,5,868,0,0
22:28:03,4.25,3.20,3.70,6.1,0.7,0.0,93.2,0.0,0.0,0.0,0.0,873,6,867,0,0
22:28:06,4.23,3.22,3.70,6.0,0.7,0.0,93.3,0.0,0.0,0.0,0.0,873,6,867,0,0
22:28:09,4.23,3.22,3.70,6.0,0.8,0.0,93.2,0.0,0.0,0.0,0.0,873,6,867,0,0
22:28:13,4.21,3.23,3.70,5.9,0.7,0.0,93.4,0.0,0.0,0.0,0.0,874,5,869,0,0
