index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
2, 2022/08/02 22:25:13.355, 56.23 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 32506 MiB, 3 MiB
3, 2022/08/02 22:25:13.357, 53.24 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 22:25:13.358, 52.26 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 22:25:13.360, 53.73 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 22:25:13.362, 55.70 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 22:25:13.364, 54.22 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 22:25:18.366, 54.72 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],1%,0%,29, P0, 32768 MiB, 30843 MiB, 1666 MiB
1, 2022/08/02 22:25:18.368, 55.70 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],6%,1%,32, P0, 32768 MiB, 32077 MiB, 432 MiB
2, 2022/08/02 22:25:18.371, 57.67 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 32193 MiB, 316 MiB
3, 2022/08/02 22:25:18.372, 54.72 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32193 MiB, 316 MiB
4, 2022/08/02 22:25:18.374, 54.19 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32193 MiB, 316 MiB
5, 2022/08/02 22:25:18.376, 54.72 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 32193 MiB, 316 MiB
6, 2022/08/02 22:25:18.378, 55.67 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 32193 MiB, 316 MiB
7, 2022/08/02 22:25:18.379, 54.22 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32193 MiB, 316 MiB
0, 2022/08/02 22:25:23.381, 54.72 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 30843 MiB, 1666 MiB
1, 2022/08/02 22:25:23.383, 55.70 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 31377 MiB, 1132 MiB
2, 2022/08/02 22:25:23.385, 57.67 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,33, P0, 32768 MiB, 31377 MiB, 1132 MiB
3, 2022/08/02 22:25:23.386, 54.72 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],4%,0%,28, P0, 32768 MiB, 31559 MiB, 950 MiB
4, 2022/08/02 22:25:23.389, 54.19 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32193 MiB, 316 MiB
5, 2022/08/02 22:25:23.390, 55.21 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 32193 MiB, 316 MiB
6, 2022/08/02 22:25:23.392, 55.70 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 32193 MiB, 316 MiB
7, 2022/08/02 22:25:23.394, 54.22 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32193 MiB, 316 MiB
0, 2022/08/02 22:25:28.395, 54.72 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 30843 MiB, 1666 MiB
1, 2022/08/02 22:25:28.397, 55.17 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,33, P0, 32768 MiB, 31377 MiB, 1132 MiB
2, 2022/08/02 22:25:28.399, 57.18 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 31377 MiB, 1132 MiB
3, 2022/08/02 22:25:28.400, 54.72 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 31377 MiB, 1132 MiB
4, 2022/08/02 22:25:28.402, 54.19 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 31377 MiB, 1132 MiB
5, 2022/08/02 22:25:28.404, 54.72 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 31377 MiB, 1132 MiB
6, 2022/08/02 22:25:28.406, 55.70 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],3%,0%,32, P0, 32768 MiB, 31825 MiB, 684 MiB
7, 2022/08/02 22:25:28.407, 54.22 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32193 MiB, 316 MiB
0, 2022/08/02 22:25:33.409, 64.47 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 27097 MiB, 5412 MiB
1, 2022/08/02 22:25:33.411, 63.49 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,34, P0, 32768 MiB, 27531 MiB, 4978 MiB
2, 2022/08/02 22:25:33.413, 67.37 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],90%,31%,35, P0, 32768 MiB, 27627 MiB, 4882 MiB
3, 2022/08/02 22:25:33.415, 215.06 W, 1425 MHz, 877 MHz, 1425 MHz, [N/A],94%,56%,33, P0, 32768 MiB, 25369 MiB, 7140 MiB
4, 2022/08/02 22:25:33.417, 193.39 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],4%,0%,31, P0, 32768 MiB, 27551 MiB, 4958 MiB
5, 2022/08/02 22:25:33.419, 55.06 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 30657 MiB, 1852 MiB
6, 2022/08/02 22:25:33.421, 55.67 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,32, P0, 32768 MiB, 30745 MiB, 1764 MiB
7, 2022/08/02 22:25:33.423, 54.19 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 30769 MiB, 1740 MiB
0, 2022/08/02 22:25:38.427, 66.71 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,68%,36, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:25:38.428, 64.77 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],40%,25%,38, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:25:38.430, 69.19 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],63%,38%,39, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:25:38.432, 63.35 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],78%,48%,33, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:25:38.433, 62.78 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,50%,34, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:25:38.435, 65.26 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,51%,37, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:25:38.436, 68.17 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,49%,37, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:25:38.438, 65.74 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],37%,24%,34, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:25:43.440, 66.48 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],13%,9%,36, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:25:43.442, 64.51 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],26%,16%,38, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:25:43.444, 68.98 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,39, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:25:43.446, 63.53 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,33, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:25:43.448, 63.00 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],2%,1%,33, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:25:43.450, 65.00 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,37, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:25:43.452, 67.95 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],22%,13%,37, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:25:43.453, 65.99 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,33, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:25:48.455, 135.74 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],9%,7%,36, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:25:48.457, 140.64 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],26%,16%,38, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:25:48.459, 158.75 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,40, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:25:48.460, 166.86 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,34, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:25:48.462, 172.87 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,34, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:25:48.464, 182.75 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,37, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:25:48.465, 202.15 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],19%,12%,39, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:25:48.467, 208.71 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],26%,16%,34, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:25:53.469, 244.30 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],98%,67%,41, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:25:53.471, 158.82 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],64%,39%,42, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:25:53.473, 160.59 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,50%,44, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:25:53.474, 130.93 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,49%,37, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:25:53.476, 139.86 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,49%,38, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:25:53.478, 155.43 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,50%,41, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:25:53.479, 172.74 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],72%,45%,42, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:25:53.481, 176.49 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],65%,40%,38, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:25:58.483, 67.95 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],57%,42%,38, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:25:58.485, 65.50 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],69%,41%,40, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:25:58.486, 69.96 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,42, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:25:58.488, 64.06 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],22%,14%,35, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:25:58.490, 63.49 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],40%,25%,36, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:25:58.492, 65.99 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],38%,25%,39, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:25:58.493, 68.94 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],59%,35%,40, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:25:58.495, 66.48 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],67%,40%,36, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:26:03.497, 67.95 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],24%,18%,39, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:26:03.499, 65.50 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],36%,23%,40, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:26:03.501, 69.96 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,42, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:26:03.502, 64.02 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,36, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:26:03.504, 63.49 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],14%,8%,36, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:26:03.506, 65.99 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],12%,6%,39, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:26:03.507, 68.94 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],26%,16%,40, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:26:03.509, 66.48 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],33%,21%,36, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:26:08.511, 238.01 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,41, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:26:08.513, 222.69 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,42, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:26:08.514, 258.18 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,45, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:26:08.516, 221.09 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],13%,9%,37, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:26:08.518, 219.06 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,38, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:26:08.520, 237.06 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,41, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:26:08.522, 264.26 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,42, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:26:08.523, 256.33 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,39, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:26:13.525, 68.44 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],8%,7%,40, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:26:13.527, 65.99 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],26%,16%,42, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:26:13.529, 70.41 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],35%,23%,44, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:26:13.531, 64.51 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,36, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:26:13.533, 63.49 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,37, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:26:13.535, 66.48 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,41, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:26:13.536, 69.43 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],18%,11%,41, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:26:13.539, 66.93 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],25%,16%,37, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:26:18.541, 281.00 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],63%,44%,43, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:26:18.544, 243.65 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],32%,22%,45, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:26:18.545, 247.04 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],18%,12%,48, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:26:18.547, 206.45 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],81%,50%,40, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:26:18.549, 185.91 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],57%,35%,39, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:26:18.550, 184.70 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],57%,36%,44, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:26:18.552, 179.63 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],43%,25%,45, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:26:18.553, 162.58 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],35%,24%,41, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:26:23.555, 257.78 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,68%,44, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:26:23.557, 215.00 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,50%,46, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:26:23.559, 218.82 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,50%,49, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:26:23.560, 177.21 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,49%,40, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:26:23.562, 162.96 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,50%,41, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:26:23.564, 158.34 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,51%,45, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:26:23.565, 150.70 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,49%,46, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:26:23.567, 140.53 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,51%,41, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:26:28.569, 189.94 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,41, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:26:28.571, 195.17 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,43, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:26:28.573, 219.00 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,45, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:26:28.574, 207.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],10%,4%,38, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:26:28.576, 206.72 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,37, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:26:28.577, 228.31 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,42, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:26:28.579, 234.45 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,43, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:26:28.581, 222.54 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,39, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:26:33.583, 238.13 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,62%,44, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:26:33.584, 228.54 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],57%,35%,46, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:26:33.586, 256.47 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],49%,30%,49, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:26:33.588, 225.13 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],18%,12%,40, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:26:33.589, 217.54 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],82%,51%,40, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:26:33.591, 204.46 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],82%,51%,45, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:26:33.593, 199.85 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],66%,40%,46, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:26:33.595, 183.73 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],57%,35%,41, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:26:38.597, 85.20 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,67%,44, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:26:38.599, 75.96 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,50%,46, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:26:38.601, 80.96 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,52%,49, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:26:38.603, 71.16 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],69%,42%,40, P0, 32768 MiB, 28385 MiB, 4124 MiB
4, 2022/08/02 22:26:38.604, 70.18 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],77%,46%,40, P0, 32768 MiB, 28313 MiB, 4196 MiB
5, 2022/08/02 22:26:38.606, 72.68 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],76%,46%,45, P0, 32768 MiB, 27767 MiB, 4742 MiB
6, 2022/08/02 22:26:38.608, 75.62 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,50%,46, P0, 32768 MiB, 28345 MiB, 4164 MiB
7, 2022/08/02 22:26:38.610, 71.74 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,50%,41, P0, 32768 MiB, 28369 MiB, 4140 MiB
0, 2022/08/02 22:26:43.612, 240.72 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,60%,44, P0, 32768 MiB, 27287 MiB, 5222 MiB
1, 2022/08/02 22:26:43.614, 215.39 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],56%,34%,47, P0, 32768 MiB, 28293 MiB, 4216 MiB
2, 2022/08/02 22:26:43.616, 236.00 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],47%,28%,50, P0, 32768 MiB, 28389 MiB, 4120 MiB
3, 2022/08/02 22:26:43.618, 222.26 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],14%,9%,40, P0, 32768 MiB, 28385 MiB, 4124 MiB
