[7l----system---- ----total-cpu-usage---- ------memory-usage----- ---load-avg---
     time     |usr sys idl wai hiq siq| used  buff  cach  free| 1m   5m  15m 
02-08 18:15:19|  5   1  94   0   0   0|27.5G  616M  319G  408G|0.71 0.91 1.61
02-08 18:15:20|  5   1  94   0   0   0|27.5G  616M  319G  408G|0.71 0.91 1.61
02-08 18:15:21|  5   1  94   0   0   0|27.5G  616M  319G  408G|0.71 0.91 1.61
02-08 18:15:22|  5   1  94   0   0   0|27.5G  616M  319G  408G|0.71 0.91 1.61
02-08 18:15:23|  6   1  93   0   0   0|27.5G  616M  319G  408G|0.97 0.97 1.62
02-08 18:15:24|  5   1  94   0   0   0|27.5G  616M  319G  408G|0.97 0.97 1.62
02-08 18:15:25|  5   1  94   0   0   0|27.5G  616M  319G  408G|0.97 0.97 1.62
02-08 18:15:26|  5   1  94   0   0   0|27.5G  616M  319G  408G|0.97 0.97 1.62
02-08 18:15:27|  5   1  94   0   0   0|27.5G  616M  319G  408G|0.97 0.97 1.62
02-08 18:15:28|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.05 0.98 1.62
02-08 18:15:29|  6   1  94   0   0   0|27.5G  616M  319G  408G|1.05 0.98 1.62
02-08 18:15:30|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.05 0.98 1.62
02-08 18:15:31|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.05 0.98 1.62
02-08 18:15:32|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.05 0.98 1.62
02-08 18:15:33|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.37 1.05 1.64
02-08 18:15:34|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.37 1.05 1.64
02-08 18:15:35|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.37 1.05 1.64
02-08 18:15:36|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.37 1.05 1.64
02-08 18:15:37|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.37 1.05 1.64
02-08 18:15:38|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.50 1.08 1.65
02-08 18:15:39|  6   1  94   0   0   0|27.6G  616M  319G  408G|1.50 1.08 1.65
02-08 18:15:40|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.50 1.08 1.65
02-08 18:15:41|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.50 1.08 1.65
02-08 18:15:42|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.50 1.08 1.65
02-08 18:15:43|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.70 1.13 1.66
02-08 18:15:44|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.70 1.13 1.66
02-08 18:15:45|  5   1  94   0   0   0|27.7G  616M  319G  408G|1.70 1.13 1.66
02-08 18:15:46|  5   1  94   0   0   0|27.7G  616M  319G  408G|1.70 1.13 1.66
02-08 18:15:47|  5   1  94   0   0   0|27.6G  616M  319G  408G|1.70 1.13 1.66
02-08 18:15:48|  5   1  94   0   0   0|27.7G  616M  319G  408G|1.81 1.16 1.67
02-08 18:15:49|  5   1  94   0   0   0|27.7G  616M  319G  408G|1.81 1.16 1.67
02-08 18:15:50|  5   1  94   0   0   0|27.7G  616M  319G  408G|1.81 1.16 1.67
02-08 18:15:51|  5   1  94   0   0   0|27.7G  616M  319G  408G|1.81 1.16 1.67
02-08 18:15:52|  5   1  94   0   0   0|27.7G  616M  319G  408G|1.81 1.16 1.67
02-08 18:15:53|  5   1  94   0   0   0|27.7G  616M  319G  408G|1.90 1.19 1.67
02-08 18:15:54|  5   1  94   0   0   0|27.7G  616M  319G  408G|1.90 1.19 1.67
02-08 18:15:55|  5   1  94   0   0   0|27.7G  616M  319G  408G|1.90 1.19 1.67
02-08 18:15:56|  5   1  94   0   0   0|27.7G  616M  319G  408G|1.90 1.19 1.67
02-08 18:15:57|  5   1  94   0   0   0|27.7G  616M  319G  408G|1.90 1.19 1.67
02-08 18:15:58|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.07 1.24 1.69
02-08 18:15:59|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.07 1.24 1.69
02-08 18:16:00|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.07 1.24 1.69
02-08 18:16:01|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.07 1.24 1.69
02-08 18:16:02|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.07 1.24 1.69
02-08 18:16:03|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.14 1.27 1.69
02-08 18:16:04|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.14 1.27 1.69
02-08 18:16:05|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.14 1.27 1.69
02-08 18:16:06|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.14 1.27 1.69
02-08 18:16:07|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.14 1.27 1.69
02-08 18:16:08|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.37 1.33 1.71
02-08 18:16:09|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.37 1.33 1.71
02-08 18:16:10|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.37 1.33 1.71
02-08 18:16:11|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.37 1.33 1.71
02-08 18:16:12|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.37 1.33 1.71
02-08 18:16:13|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.50 1.37 1.72
02-08 18:16:14|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.50 1.37 1.72
02-08 18:16:15|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.50 1.37 1.72
02-08 18:16:16|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.50 1.37 1.72
02-08 18:16:17|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.50 1.37 1.72
02-08 18:16:18|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.46 1.38 1.72
02-08 18:16:19|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.46 1.38 1.72
02-08 18:16:20|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.46 1.38 1.72
02-08 18:16:21|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.46 1.38 1.72
02-08 18:16:22|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.46 1.38 1.72
02-08 18:16:23|  5   1  94   0   0   0|27.7G  616M  319G  408G|2.59 1.43 1.74
02-08 18:16:24|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.59 1.43 1.74
02-08 18:16:25|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.59 1.43 1.74
02-08 18:16:26|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.59 1.43 1.74
02-08 18:16:27|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.59 1.43 1.74
02-08 18:16:28|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.78 1.49 1.75
02-08 18:16:29|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.78 1.49 1.75
02-08 18:16:30|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.78 1.49 1.75
02-08 18:16:31|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.78 1.49 1.75
02-08 18:16:32|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.78 1.49 1.75
02-08 18:16:33|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.96 1.55 1.77
02-08 18:16:34|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.96 1.55 1.77
02-08 18:16:35|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.96 1.55 1.77
02-08 18:16:36|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.96 1.55 1.77
02-08 18:16:37|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.96 1.55 1.77
02-08 18:16:38|  6   1  93   0   0   0|27.8G  616M  319G  408G|3.04 1.59 1.78
02-08 18:16:39|  5   1  94   0   0   0|27.8G  616M  319G  408G|3.04 1.59 1.78
02-08 18:16:40|  6   1  93   0   0   0|27.8G  616M  319G  408G|3.04 1.59 1.78
02-08 18:16:41|  5   1  94   0   0   0|27.8G  616M  319G  408G|3.04 1.59 1.78
02-08 18:16:42|  5   1  94   0   0   0|27.8G  616M  319G  408G|3.04 1.59 1.78
02-08 18:16:43|  5   1  94   0   0   0|27.8G  616M  319G  408G|3.04 1.61 1.79
02-08 18:16:44|  5   1  94   0   0   0|27.8G  616M  319G  408G|3.04 1.61 1.79
02-08 18:16:45|  5   1  94   0   0   0|27.8G  616M  319G  408G|3.04 1.61 1.79
02-08 18:16:46|  5   1  94   0   0   0|27.8G  616M  319G  408G|3.04 1.61 1.79
02-08 18:16:47|  5   1  94   0   0   0|27.8G  616M  319G  408G|3.04 1.61 1.79
02-08 18:16:48|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.87 1.60 1.79
02-08 18:16:49|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.87 1.60 1.79
02-08 18:16:50|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.87 1.60 1.79
02-08 18:16:51|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.87 1.60 1.79
02-08 18:16:52|  6   1  94   0   0   0|27.8G  616M  319G  408G|2.87 1.60 1.79
02-08 18:16:53|  5   1  94   0   0   0|27.9G  616M  319G  408G|2.88 1.62 1.79
02-08 18:16:54|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.88 1.62 1.79
02-08 18:16:55|  5   1  94   0   0   0|27.8G  616M  319G  407G|2.88 1.62 1.79
02-08 18:16:56|  5   1  94   0   0   0|27.8G  616M  319G  407G|2.88 1.62 1.79
02-08 18:16:57|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.88 1.62 1.79
02-08 18:16:58|  5   1  94   0   0   0|27.9G  616M  319G  408G|2.81 1.63 1.79
02-08 18:16:59|  5   1  94   0   0   0|27.9G  616M  319G  407G|2.81 1.63 1.79
02-08 18:17:00|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.81 1.63 1.79
02-08 18:17:01|  5   1  94   0   0   0|27.8G  616M  319G  408G|2.81 1.63 1.79
02-08 18:17:02|  5   1  94   0   0   0|27.9G  616M  319G  408G|2.81 1.63 1.79
02-08 18:17:03|  5   1  94   0   0   0|27.9G  616M  319G  407G|2.99 1.68 1.81
02-08 18:17:04|  6   1  93   0   0   0|27.9G  616M  319G  408G|2.99 1.68 1.81
02-08 18:17:05|  5   1  94   0   0   0|27.9G  616M  319G  408G|2.99 1.68 1.81
02-08 18:17:06|  6   1  94   0   0   0|27.8G  616M  319G  408G|2.99 1.68 1.81
02-08 18:17:07|  5   1  94   0   0   0|27.9G  616M  319G  408G|2.99 1.68 1.81
02-08 18:17:08|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.15 1.74 1.83
02-08 18:17:09|  5   1  94   0   0   0|27.9G  616M  319G  408G|3.15 1.74 1.83
02-08 18:17:10|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.15 1.74 1.83
02-08 18:17:11|  5   1  94   0   0   0|27.9G  616M  319G  408G|3.15 1.74 1.83
02-08 18:17:12|  5   1  94   0   0   0|27.9G  616M  319G  408G|3.15 1.74 1.83
02-08 18:17:13|  5   1  94   0   0   0|27.9G  616M  319G  408G|3.14 1.76 1.83
02-08 18:17:14|  5   1  94   0   0   0|27.9G  616M  319G  408G|3.14 1.76 1.83
02-08 18:17:15|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.14 1.76 1.83
02-08 18:17:16|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.14 1.76 1.83
02-08 18:17:17|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.14 1.76 1.83
02-08 18:17:18|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.13 1.78 1.84
02-08 18:17:19|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.13 1.78 1.84
02-08 18:17:20|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.13 1.78 1.84
02-08 18:17:21|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.13 1.78 1.84
02-08 18:17:22|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.13 1.78 1.84
02-08 18:17:23|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.20 1.82 1.85
02-08 18:17:24|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.20 1.82 1.85
02-08 18:17:25|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.20 1.82 1.85
02-08 18:17:26|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.20 1.82 1.85
02-08 18:17:27|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.20 1.82 1.85
02-08 18:17:28|  5   1  94   0   0   0|27.9G  616M  319G  407G|3.26 1.85 1.86
02-08 18:17:29|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.26 1.85 1.86
02-08 18:17:30|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.26 1.85 1.86
02-08 18:17:31|  6   1  94   0   0   0|28.0G  616M  319G  407G|3.26 1.85 1.86
02-08 18:17:32|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.26 1.85 1.86
02-08 18:17:33|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.24 1.87 1.87
02-08 18:17:34|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.24 1.87 1.87
02-08 18:17:35|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.24 1.87 1.87
02-08 18:17:36|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.24 1.87 1.87
02-08 18:17:37|  6   1  94   0   0   0|28.0G  616M  319G  407G|3.24 1.87 1.87
02-08 18:17:38|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.14 1.88 1.87
02-08 18:17:39|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.14 1.88 1.87
02-08 18:17:40|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.14 1.88 1.87
02-08 18:17:41|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.14 1.88 1.87
02-08 18:17:42|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.14 1.88 1.87
02-08 18:17:43|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.29 1.93 1.89
02-08 18:17:44|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.29 1.93 1.89
02-08 18:17:45|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.29 1.93 1.89
02-08 18:17:46|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.29 1.93 1.89
02-08 18:17:47|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.29 1.93 1.89
02-08 18:17:48|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.19 1.93 1.89
02-08 18:17:49|  6   1  94   0   0   0|28.0G  616M  319G  407G|3.19 1.93 1.89
02-08 18:17:50|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.19 1.93 1.89
02-08 18:17:51|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.19 1.93 1.89
02-08 18:17:52|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.19 1.93 1.89
02-08 18:17:53|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.17 1.95 1.89
02-08 18:17:54|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.17 1.95 1.89
02-08 18:17:55|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.17 1.95 1.89
02-08 18:17:56|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.17 1.95 1.89
02-08 18:17:57|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.17 1.95 1.89
02-08 18:17:58|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.16 1.96 1.90
02-08 18:17:59|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.16 1.96 1.90
02-08 18:18:00|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.16 1.96 1.90
02-08 18:18:01|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.16 1.96 1.90
02-08 18:18:02|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.16 1.96 1.90
02-08 18:18:03|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.06 1.96 1.90
02-08 18:18:04|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.06 1.96 1.90
02-08 18:18:05|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.06 1.96 1.90
02-08 18:18:06|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.06 1.96 1.90
02-08 18:18:07|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.06 1.96 1.90
02-08 18:18:08|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.06 1.98 1.91
02-08 18:18:09|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.06 1.98 1.91
02-08 18:18:10|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.06 1.98 1.91
02-08 18:18:11|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.06 1.98 1.91
02-08 18:18:12|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.06 1.98 1.91
02-08 18:18:13|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.21 2.03 1.92
02-08 18:18:14|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.21 2.03 1.92
02-08 18:18:15|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.21 2.03 1.92
02-08 18:18:16|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.21 2.03 1.92
02-08 18:18:17|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.21 2.03 1.92
02-08 18:18:18|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.20 2.05 1.93
02-08 18:18:19|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.20 2.05 1.93
02-08 18:18:20|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.20 2.05 1.93
02-08 18:18:21|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.20 2.05 1.93
02-08 18:18:22|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.20 2.05 1.93
02-08 18:18:23|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.10 2.05 1.93
02-08 18:18:24|  6   1  94   0   0   0|28.1G  616M  319G  407G|3.10 2.05 1.93
02-08 18:18:25|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.10 2.05 1.93
02-08 18:18:26|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.10 2.05 1.93
02-08 18:18:27|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.10 2.05 1.93
02-08 18:18:28|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.09 2.06 1.93
02-08 18:18:29|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.09 2.06 1.93
02-08 18:18:30|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.09 2.06 1.93
02-08 18:18:31|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.09 2.06 1.93
02-08 18:18:32|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.09 2.06 1.93
02-08 18:18:33|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.09 2.08 1.94
02-08 18:18:34|  6   1  94   0   0   0|28.1G  616M  319G  407G|3.09 2.08 1.94
02-08 18:18:35|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.09 2.08 1.94
02-08 18:18:36|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.09 2.08 1.94
02-08 18:18:37|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.09 2.08 1.94
02-08 18:18:38|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.16 2.11 1.95
02-08 18:18:39|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.16 2.11 1.95
02-08 18:18:40|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.16 2.11 1.95
02-08 18:18:41|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.16 2.11 1.95
02-08 18:18:42|  6   1  94   0   0   0|28.1G  616M  319G  407G|3.16 2.11 1.95
02-08 18:18:43|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.23 2.14 1.96
02-08 18:18:44|  6   1  94   0   0   0|28.1G  616M  319G  407G|3.23 2.14 1.96
02-08 18:18:45|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.23 2.14 1.96
02-08 18:18:46|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.23 2.14 1.96
02-08 18:18:47|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.23 2.14 1.96
02-08 18:18:48|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.13 2.14 1.96
02-08 18:18:49|  5   1  94   0   0   0|28.0G  616M  319G  407G|3.13 2.14 1.96
02-08 18:18:50|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.13 2.14 1.96
02-08 18:18:51|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.13 2.14 1.96
02-08 18:18:52|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.13 2.14 1.96
02-08 18:18:53|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.20 2.17 1.97
02-08 18:18:54|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.20 2.17 1.97
02-08 18:18:55|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.20 2.17 1.97
02-08 18:18:56|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.20 2.17 1.97
02-08 18:18:57|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.20 2.17 1.97
02-08 18:18:58|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.26 2.20 1.98
02-08 18:18:59|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.26 2.20 1.98
02-08 18:19:00|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.26 2.20 1.98
02-08 18:19:01|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.26 2.20 1.98
02-08 18:19:02|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.26 2.20 1.98
02-08 18:19:03|  6   1  94   0   0   0|28.1G  616M  319G  407G|3.24 2.21 1.99
02-08 18:19:04|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.24 2.21 1.99
02-08 18:19:05|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.24 2.21 1.99
02-08 18:19:06|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.24 2.21 1.99
02-08 18:19:07|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.24 2.21 1.99
02-08 18:19:08|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.14 2.21 1.99
02-08 18:19:09|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.14 2.21 1.99
02-08 18:19:10|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.14 2.21 1.99
02-08 18:19:11|  6   1  94   0   0   0|28.2G  616M  319G  407G|3.14 2.21 1.99
02-08 18:19:12|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.14 2.21 1.99
02-08 18:19:13|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.21 2.24 2.00
02-08 18:19:14|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.21 2.24 2.00
02-08 18:19:15|  6   1  94   0   0   0|28.2G  616M  319G  407G|3.21 2.24 2.00
02-08 18:19:16|  5   1  95   0   0   0|28.2G  616M  319G  407G|3.21 2.24 2.00
02-08 18:19:17|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.21 2.24 2.00
02-08 18:19:18|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.35 2.28 2.02
02-08 18:19:19|  6   1  94   0   0   0|28.2G  616M  319G  407G|3.35 2.28 2.02
02-08 18:19:20|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.35 2.28 2.02
02-08 18:19:21|  6   1  94   0   0   0|28.2G  616M  319G  407G|3.35 2.28 2.02
02-08 18:19:22|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.35 2.28 2.02
02-08 18:19:23|  6   1  94   0   0   0|28.2G  616M  319G  407G|3.41 2.31 2.03
02-08 18:19:24|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.41 2.31 2.03
02-08 18:19:25|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.41 2.31 2.03
02-08 18:19:26|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.41 2.31 2.03
02-08 18:19:27|  5   1  94   0   0   0|28.1G  616M  319G  407G|3.41 2.31 2.03
02-08 18:19:28|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.37 2.32 2.03
02-08 18:19:29|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.37 2.32 2.03
02-08 18:19:30|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.37 2.32 2.03
02-08 18:19:31|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.37 2.32 2.03
02-08 18:19:32|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.37 2.32 2.03
02-08 18:19:33|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.26 2.32 2.03
02-08 18:19:34|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.26 2.32 2.03
02-08 18:19:35|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.26 2.32 2.03
02-08 18:19:36|  5   1  94   0   0   0|28.2G  616M  319G  407G|3.26 2.32 2.03
