time,load_1m,load_5m,load_15m,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,proc_total,proc_running,proc_sleeping,proc_stopped,proc_zombie
18:14:55,0.17,0.84,1.60,0.2,1.6,0.0,98.2,0.0,0.0,0.0,0.0,829,2,827,0,0
18:14:58,0.47,0.89,1.61,0.3,1.3,0.0,98.5,0.0,0.0,0.0,0.0,842,2,840,0,0
18:15:01,0.47,0.89,1.61,0.2,1.1,0.0,98.8,0.0,0.0,0.0,0.0,867,2,865,0,0
18:15:04,0.44,0.88,1.61,1.1,0.3,0.0,98.6,0.0,0.0,0.0,0.0,867,2,865,0,0
18:15:07,0.44,0.88,1.61,1.1,0.3,0.0,98.6,0.0,0.0,0.0,0.0,867,2,865,0,0
18:15:10,0.56,0.89,1.61,5.4,0.7,0.0,93.9,0.0,0.0,0.0,0.0,871,3,868,0,0
18:15:13,0.60,0.90,1.60,1.3,0.2,0.0,98.5,0.0,0.0,0.0,0.0,871,2,869,0,0
18:15:16,0.60,0.90,1.60,0.6,0.3,0.0,99.0,0.0,0.0,0.0,0.0,871,4,867,0,0
18:15:19,0.71,0.91,1.61,5.1,0.8,0.0,94.1,0.0,0.0,0.0,0.0,871,5,866,0,0
18:15:22,0.71,0.91,1.61,5.2,0.8,0.0,94.0,0.0,0.0,0.0,0.0,871,5,866,0,0
18:15:25,0.97,0.97,1.62,5.3,0.9,0.0,93.8,0.0,0.0,0.0,0.0,872,5,867,0,0
18:15:28,1.05,0.98,1.62,5.2,0.9,0.0,94.0,0.0,0.0,0.0,0.0,872,5,867,0,0
18:15:31,1.05,0.98,1.62,5.3,0.9,0.0,93.8,0.0,0.0,0.0,0.0,872,5,867,0,0
18:15:34,1.37,1.05,1.64,5.3,0.8,0.0,93.9,0.0,0.0,0.0,0.0,872,6,866,0,0
18:15:37,1.37,1.05,1.64,5.2,0.9,0.0,93.9,0.0,0.0,0.0,0.0,872,5,867,0,0
18:15:40,1.50,1.08,1.65,5.2,0.9,0.0,93.9,0.0,0.0,0.0,0.0,872,5,867,0,0
18:15:43,1.70,1.13,1.66,5.2,0.9,0.0,93.9,0.0,0.0,0.0,0.0,872,5,867,0,0
18:15:46,1.70,1.13,1.66,5.1,0.9,0.0,94.0,0.0,0.0,0.0,0.0,872,5,867,0,0
18:15:49,1.81,1.16,1.67,5.2,0.8,0.0,94.0,0.0,0.0,0.0,0.0,872,5,867,0,0
18:15:52,1.81,1.16,1.67,5.2,0.9,0.0,93.9,0.0,0.0,0.0,0.0,872,6,866,0,0
18:15:55,1.90,1.19,1.67,5.1,0.8,0.0,94.0,0.0,0.0,0.0,0.0,872,4,868,0,0
18:15:58,2.07,1.24,1.69,5.1,0.9,0.0,94.0,0.0,0.0,0.0,0.0,872,5,867,0,0
18:16:01,2.07,1.24,1.69,5.0,0.9,0.0,94.1,0.0,0.0,0.0,0.0,872,6,866,0,0
18:16:04,2.14,1.27,1.69,5.1,0.9,0.0,94.0,0.0,0.0,0.0,0.0,872,5,867,0,0
