index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
0, 2022/08/02 18:15:00.539, 54.68 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
1, 2022/08/02 18:15:00.542, 53.21 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32509 MiB, 1 MiB
2, 2022/08/02 18:15:00.545, 56.19 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32510 MiB, 0 MiB
3, 2022/08/02 18:15:00.548, 52.75 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32510 MiB, 0 MiB
4, 2022/08/02 18:15:00.553, 52.22 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32510 MiB, 0 MiB
5, 2022/08/02 18:15:00.555, 53.70 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32510 MiB, 0 MiB
6, 2022/08/02 18:15:00.558, 55.67 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32510 MiB, 0 MiB
7, 2022/08/02 18:15:00.561, 54.19 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],2%,0%,28, P0, 32768 MiB, 32510 MiB, 0 MiB
0, 2022/08/02 18:15:05.569, 54.68 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 30873 MiB, 1636 MiB
1, 2022/08/02 18:15:05.571, 53.21 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32506 MiB, 3 MiB
2, 2022/08/02 18:15:05.572, 56.19 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32506 MiB, 3 MiB
3, 2022/08/02 18:15:05.574, 52.75 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:15:05.576, 52.22 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:15:05.577, 53.70 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:15:05.580, 55.67 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:15:05.581, 54.19 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:15:10.583, 54.72 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 30837 MiB, 1672 MiB
1, 2022/08/02 18:15:10.589, 55.17 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],4%,0%,31, P0, 32768 MiB, 31849 MiB, 660 MiB
2, 2022/08/02 18:15:10.590, 57.67 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32193 MiB, 316 MiB
3, 2022/08/02 18:15:10.592, 41.93 W, 315 MHz, 877 MHz, 315 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:15:10.594, 40.95 W, 315 MHz, 877 MHz, 315 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:15:10.596, 41.44 W, 315 MHz, 877 MHz, 315 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:15:10.598, 47.31 W, 315 MHz, 877 MHz, 315 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:15:10.599, 54.19 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:15:15.601, 286.69 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,33%,38, P0, 32768 MiB, 23999 MiB, 8510 MiB
1, 2022/08/02 18:15:15.603, 264.62 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,32%,41, P0, 32768 MiB, 24513 MiB, 7996 MiB
2, 2022/08/02 18:15:15.605, 267.76 W, 1500 MHz, 877 MHz, 1500 MHz, [N/A],100%,34%,41, P0, 32768 MiB, 24639 MiB, 7870 MiB
3, 2022/08/02 18:15:15.607, 41.33 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:15:15.609, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:15:15.611, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:15:15.612, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:15:15.614, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:15:20.616, 266.57 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],99%,62%,42, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:15:20.618, 197.66 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,56%,44, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:15:20.620, 184.57 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],94%,51%,45, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:15:20.625, 41.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:15:20.626, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:15:20.628, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:15:20.630, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:15:20.632, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:15:25.634, 305.30 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,62%,45, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:15:25.636, 300.34 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],100%,59%,46, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:15:25.638, 325.56 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],95%,53%,48, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:15:25.639, 41.28 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:15:25.644, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:15:25.646, 40.89 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:15:25.650, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:15:25.652, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:15:30.654, 235.49 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],100%,61%,46, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:15:30.656, 196.68 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,58%,47, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:15:30.657, 207.85 W, 1477 MHz, 877 MHz, 1477 MHz, [N/A],94%,56%,49, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:15:30.659, 41.36 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:15:30.661, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:15:30.662, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:15:30.665, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:15:30.667, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:15:35.669, 294.78 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],97%,64%,48, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:15:35.675, 244.77 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],91%,53%,50, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:15:35.676, 242.63 W, 1462 MHz, 877 MHz, 1462 MHz, [N/A],91%,49%,52, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:15:35.678, 41.36 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:15:35.680, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:15:35.683, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:15:35.686, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:15:35.688, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:15:40.691, 235.21 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],100%,64%,49, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:15:40.694, 185.93 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],94%,58%,50, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:15:40.696, 202.55 W, 1462 MHz, 877 MHz, 1462 MHz, [N/A],94%,52%,51, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:15:40.698, 41.28 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:15:40.700, 39.86 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:15:40.701, 40.84 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:15:40.703, 41.82 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:15:40.705, 40.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:15:45.707, 315.31 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],99%,65%,50, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:15:45.709, 314.26 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,53%,52, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:15:45.711, 316.48 W, 1462 MHz, 877 MHz, 1462 MHz, [N/A],92%,50%,54, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:15:45.713, 41.30 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:15:45.715, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:15:45.716, 40.89 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:15:45.718, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:15:45.720, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:15:50.722, 271.09 W, 1500 MHz, 877 MHz, 1500 MHz, [N/A],99%,60%,51, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:15:50.723, 274.38 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,57%,53, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:15:50.726, 283.90 W, 1492 MHz, 877 MHz, 1492 MHz, [N/A],93%,50%,55, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:15:50.728, 41.33 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:15:50.730, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:15:50.732, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:15:50.734, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:15:50.736, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:15:55.738, 253.06 W, 1492 MHz, 877 MHz, 1492 MHz, [N/A],100%,58%,51, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:15:55.740, 281.03 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],88%,52%,54, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:15:55.742, 268.42 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],88%,51%,55, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:15:55.750, 41.33 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:15:55.752, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:15:55.754, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:15:55.756, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:15:55.758, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:16:00.760, 265.38 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],100%,62%,53, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:16:00.762, 243.80 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,51%,55, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:16:00.763, 247.05 W, 1440 MHz, 877 MHz, 1440 MHz, [N/A],100%,55%,56, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:16:00.765, 41.28 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:16:00.768, 39.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:16:00.769, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:16:00.771, 41.85 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:16:00.773, 40.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:16:05.776, 240.86 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],96%,58%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:16:05.778, 211.70 W, 1500 MHz, 877 MHz, 1500 MHz, [N/A],85%,54%,55, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:16:05.782, 231.85 W, 1462 MHz, 877 MHz, 1462 MHz, [N/A],90%,53%,56, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:16:05.784, 41.36 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:16:05.786, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:16:05.788, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:16:05.789, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:16:05.791, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:16:10.793, 255.67 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],100%,63%,53, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:16:10.795, 251.61 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,61%,56, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:16:10.797, 258.63 W, 1492 MHz, 877 MHz, 1492 MHz, [N/A],94%,50%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:16:10.799, 40.84 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:16:10.801, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:16:10.803, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:16:10.804, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:16:10.806, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:16:15.808, 324.06 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,65%,54, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:16:15.811, 293.22 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],94%,55%,57, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:16:15.819, 240.18 W, 1447 MHz, 877 MHz, 1447 MHz, [N/A],94%,53%,58, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:16:15.821, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:16:15.823, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:16:15.824, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:16:15.826, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:16:15.828, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:16:20.831, 241.68 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,64%,54, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:16:20.832, 215.61 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],93%,54%,57, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:16:20.834, 226.96 W, 1470 MHz, 877 MHz, 1470 MHz, [N/A],99%,54%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:16:20.838, 40.84 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:16:20.840, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:16:20.843, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:16:20.844, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:16:20.846, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:16:25.848, 257.45 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,66%,54, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:16:25.850, 282.49 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,55%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:16:25.852, 307.68 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],94%,54%,58, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:16:25.854, 40.79 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:16:25.856, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:16:25.857, 40.89 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:16:25.859, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:16:25.861, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:16:30.866, 278.40 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],99%,62%,54, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:16:30.868, 269.99 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],93%,55%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:16:30.874, 271.18 W, 1477 MHz, 877 MHz, 1477 MHz, [N/A],100%,57%,58, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:16:30.875, 40.84 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:16:30.877, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:16:30.879, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:16:30.880, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:16:30.882, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:16:35.884, 252.74 W, 1500 MHz, 877 MHz, 1500 MHz, [N/A],99%,60%,54, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:16:35.886, 281.51 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,54%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:16:35.888, 272.16 W, 1462 MHz, 877 MHz, 1462 MHz, [N/A],94%,55%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:16:35.890, 40.81 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:16:35.892, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:16:35.894, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:16:35.896, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:16:35.897, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
