index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
1, 2022/08/02 21:25:11.817, 55.70 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],2%,0%,33, P0, 32768 MiB, 31899 MiB, 610 MiB
2, 2022/08/02 21:25:11.819, 57.71 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,33, P0, 32768 MiB, 32193 MiB, 316 MiB
3, 2022/08/02 21:25:11.821, 54.22 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32193 MiB, 316 MiB
4, 2022/08/02 21:25:11.823, 53.70 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32193 MiB, 316 MiB
5, 2022/08/02 21:25:11.824, 54.22 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32193 MiB, 316 MiB
6, 2022/08/02 21:25:11.826, 47.34 W, 315 MHz, 877 MHz, 315 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:25:11.828, 54.22 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:25:16.830, 54.72 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 30849 MiB, 1660 MiB
1, 2022/08/02 21:25:16.832, 55.21 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,33, P0, 32768 MiB, 31383 MiB, 1126 MiB
2, 2022/08/02 21:25:16.833, 57.67 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,33, P0, 32768 MiB, 31383 MiB, 1126 MiB
3, 2022/08/02 21:25:16.835, 54.22 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],4%,0%,28, P0, 32768 MiB, 31383 MiB, 1126 MiB
4, 2022/08/02 21:25:16.837, 53.73 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32061 MiB, 448 MiB
5, 2022/08/02 21:25:16.838, 54.22 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 32193 MiB, 316 MiB
6, 2022/08/02 21:25:16.840, 41.93 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:25:16.842, 40.45 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:25:21.845, 64.51 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 26575 MiB, 5934 MiB
1, 2022/08/02 21:25:21.846, 64.02 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],0%,0%,35, P0, 32768 MiB, 27037 MiB, 5472 MiB
2, 2022/08/02 21:25:21.848, 67.37 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],79%,37%,37, P0, 32768 MiB, 27157 MiB, 5352 MiB
3, 2022/08/02 21:25:21.850, 227.15 W, 1425 MHz, 877 MHz, 1425 MHz, [N/A],96%,65%,32, P0, 32768 MiB, 27157 MiB, 5352 MiB
4, 2022/08/02 21:25:21.852, 186.29 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],6%,2%,31, P0, 32768 MiB, 27155 MiB, 5354 MiB
5, 2022/08/02 21:25:21.854, 54.15 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A],0%,0%,31, P0, 32768 MiB, 30911 MiB, 1598 MiB
6, 2022/08/02 21:25:21.855, 41.93 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:25:21.858, 40.45 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:25:26.861, 239.09 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],98%,61%,40, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:25:26.864, 205.22 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],65%,38%,42, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:25:26.866, 242.49 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],72%,42%,44, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:25:26.869, 215.82 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,52%,37, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:25:26.872, 215.88 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,48%,37, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:25:26.873, 242.50 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],81%,37%,39, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:25:26.875, 41.85 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:25:26.878, 40.35 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:25:31.880, 266.05 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,62%,42, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:25:31.881, 247.21 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],92%,48%,44, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:25:31.885, 274.20 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],93%,50%,47, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:25:31.886, 243.64 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,51%,39, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:25:31.888, 252.88 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,47%,40, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:25:31.890, 260.20 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],91%,38%,41, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:25:31.892, 41.82 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:25:31.893, 40.35 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:25:36.896, 238.11 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],62%,39%,43, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:25:36.898, 214.98 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,49%,44, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:25:36.899, 231.74 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],87%,50%,46, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:25:36.901, 215.47 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],51%,31%,39, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:25:36.903, 216.02 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],51%,29%,39, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:25:36.905, 236.65 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],49%,22%,41, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:25:36.907, 41.85 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:25:36.909, 40.35 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:25:41.911, 261.32 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],52%,33%,44, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:25:41.913, 235.28 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],45%,25%,46, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:25:41.915, 236.72 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],80%,47%,49, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:25:41.916, 196.91 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],40%,22%,41, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:25:41.918, 182.29 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],47%,27%,41, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:25:41.920, 146.53 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],46%,22%,43, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:25:41.921, 42.03 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:25:41.924, 40.63 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:25:46.926, 271.97 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],46%,29%,45, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:25:46.927, 248.02 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],47%,27%,47, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:25:46.929, 284.96 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],47%,27%,50, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:25:46.931, 243.98 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],34%,19%,41, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:25:46.932, 249.30 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],41%,23%,42, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:25:46.934, 263.68 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],41%,18%,43, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:25:46.938, 41.55 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:25:46.940, 40.55 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:25:51.942, 291.96 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],35%,23%,46, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:25:51.944, 253.72 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],48%,27%,47, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:25:51.949, 224.07 W, 1500 MHz, 877 MHz, 1500 MHz, [N/A],43%,24%,51, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:25:51.950, 177.62 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],28%,16%,42, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:25:51.952, 168.32 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],29%,16%,42, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:25:51.954, 116.23 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],34%,15%,44, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:25:51.955, 41.88 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:25:51.957, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:25:56.959, 272.38 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,55%,47, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:25:56.960, 256.96 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],56%,34%,49, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:25:56.963, 269.81 W, 1485 MHz, 877 MHz, 1485 MHz, [N/A],67%,35%,52, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:25:56.965, 250.30 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,50%,43, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:25:56.966, 252.55 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],82%,46%,43, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:25:56.969, 261.80 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],75%,35%,45, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:25:56.971, 41.77 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:25:56.972, 40.32 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:26:01.974, 89.95 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],95%,58%,45, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:26:01.976, 121.70 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],79%,47%,48, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:26:01.978, 153.96 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,52%,51, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:26:01.979, 152.88 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],74%,41%,41, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:26:01.981, 160.67 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,51%,42, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:26:01.983, 192.16 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],84%,42%,44, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:26:01.985, 41.85 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:26:01.986, 40.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:26:06.988, 300.52 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],97%,62%,49, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:26:06.990, 294.10 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],74%,39%,51, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:26:06.992, 279.26 W, 1485 MHz, 877 MHz, 1485 MHz, [N/A],86%,50%,55, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:26:06.998, 191.79 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,49%,44, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:26:07.000, 160.61 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,49%,45, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:26:07.004, 107.00 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],81%,38%,49, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:26:07.006, 41.90 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:26:07.008, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:26:12.010, 249.30 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,62%,48, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:26:12.012, 189.68 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,50%,51, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:26:12.013, 187.99 W, 1477 MHz, 877 MHz, 1477 MHz, [N/A],93%,51%,54, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:26:12.015, 155.36 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,47%,44, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:26:12.017, 145.56 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],92%,51%,44, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:26:12.019, 120.51 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],85%,40%,47, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:26:12.021, 41.55 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:26:12.023, 40.11 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:26:17.024, 80.19 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,62%,48, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:26:17.027, 75.77 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],84%,49%,50, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:26:17.029, 76.80 W, 1485 MHz, 877 MHz, 1485 MHz, [N/A],89%,47%,54, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:26:17.030, 70.41 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,46%,43, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:26:17.032, 69.38 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,52%,44, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:26:17.034, 70.86 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,41%,47, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:26:17.035, 41.93 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:26:17.037, 40.45 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:26:22.040, 109.30 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,62%,50, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:26:22.041, 94.68 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,50%,52, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:26:22.043, 114.35 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],93%,52%,56, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:26:22.045, 120.97 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,51%,44, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:26:22.046, 142.22 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],87%,49%,45, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:26:22.048, 156.10 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],82%,37%,48, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:26:22.050, 41.82 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,30, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:26:22.051, 40.35 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:26:27.053, 213.03 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],98%,62%,49, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:26:27.055, 187.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],92%,50%,53, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:26:27.057, 224.55 W, 1462 MHz, 877 MHz, 1462 MHz, [N/A],93%,50%,56, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:26:27.059, 203.26 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,52%,45, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:26:27.061, 226.60 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,49%,46, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:26:27.063, 231.62 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],80%,37%,49, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:26:27.065, 41.82 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:26:27.066, 40.35 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:26:32.068, 171.07 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],56%,37%,50, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:26:32.070, 152.77 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],47%,27%,53, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:26:32.072, 168.48 W, 1507 MHz, 877 MHz, 1507 MHz, [N/A],65%,36%,58, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:26:32.073, 170.70 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],58%,34%,44, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:26:32.075, 186.41 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],45%,28%,45, P0, 32768 MiB, 27817 MiB, 4692 MiB
5, 2022/08/02 21:26:32.077, 185.81 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],42%,19%,50, P0, 32768 MiB, 28315 MiB, 4194 MiB
6, 2022/08/02 21:26:32.078, 41.77 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,29, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 21:26:32.084, 40.30 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 21:26:37.086, 243.33 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],98%,62%,49, P0, 32768 MiB, 26823 MiB, 5686 MiB
1, 2022/08/02 21:26:37.087, 197.88 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],86%,50%,53, P0, 32768 MiB, 27361 MiB, 5148 MiB
2, 2022/08/02 21:26:37.089, 196.34 W, 1470 MHz, 877 MHz, 1470 MHz, [N/A],87%,51%,57, P0, 32768 MiB, 27469 MiB, 5040 MiB
3, 2022/08/02 21:26:37.091, 157.47 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,53%,44, P0, 32768 MiB, 27481 MiB, 5028 MiB
4, 2022/08/02 21:26:37.093, 166.08 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],86%,49%,45, P0, 32768 MiB, 27817 MiB, 4692 MiB
