index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
0, 2022/01/06 11:08:34.691, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:08:34.694, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:08:34.697, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:08:34.699, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:08:34.702, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:08:34.704, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:08:34.707, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:08:34.709, 53.07 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:08:39.712, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:08:39.714, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:08:39.715, 53.63 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:08:39.719, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:08:39.720, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:08:39.722, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:08:39.724, 54.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:08:39.726, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:08:44.728, 40.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:08:44.730, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:08:44.732, 41.98 W, 367 MHz, 877 MHz, 367 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:08:44.734, 40.49 W, 367 MHz, 877 MHz, 367 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:08:44.736, 42.41 W, 367 MHz, 877 MHz, 367 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:08:44.738, 42.44 W, 367 MHz, 877 MHz, 367 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:08:44.740, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:08:44.742, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:08:49.744, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:08:49.746, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:08:49.748, 41.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:08:49.750, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:08:49.752, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:08:49.754, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:08:49.755, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:08:49.757, 40.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:08:54.759, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:08:54.761, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:08:54.763, 41.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:08:54.765, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:08:54.767, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:08:54.769, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:08:54.771, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:08:54.773, 40.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:08:59.775, 40.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:08:59.777, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:08:59.779, 41.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:08:59.781, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:08:59.782, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:08:59.785, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:08:59.787, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:08:59.789, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:09:04.791, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:09:04.793, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:09:04.795, 41.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:09:04.797, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:09:04.799, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:09:04.800, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:09:04.802, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:09:04.804, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:09:09.806, 40.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:09:09.808, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:09:09.810, 41.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:09:09.812, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:09:09.814, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:09:09.816, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:09:09.818, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:09:09.820, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:09:14.822, 40.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:09:14.825, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:09:14.827, 41.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:09:14.829, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:09:14.831, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:09:14.833, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:09:14.835, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:09:14.837, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:09:19.839, 40.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:09:19.841, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:09:19.843, 41.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:09:19.845, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:09:19.847, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:09:19.849, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:09:19.850, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:09:19.852, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:09:24.855, 40.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:09:24.857, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:09:24.858, 41.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:09:24.860, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:09:24.862, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:09:24.864, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:09:24.866, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:09:24.868, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:09:29.870, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:09:29.872, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:09:29.874, 41.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:09:29.875, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:09:29.878, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:09:29.880, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:09:29.882, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:09:29.884, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:09:34.886, 40.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:09:34.888, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:09:34.890, 41.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:09:34.893, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:09:34.895, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:09:34.897, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:09:34.898, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:09:34.900, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:09:39.902, 40.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:09:39.904, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:09:39.906, 41.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:09:39.908, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:09:39.910, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:09:39.913, 41.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:09:39.915, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:09:39.916, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:09:44.919, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:09:44.920, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:09:44.922, 41.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:09:44.924, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:09:44.926, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:09:44.928, 41.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:09:44.930, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:09:44.932, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:09:49.934, 40.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:09:49.936, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:09:49.938, 41.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:09:49.940, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:09:49.942, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:09:49.943, 41.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:09:49.945, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:09:49.947, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:09:54.949, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:09:54.951, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:09:54.953, 41.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:09:54.955, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:09:54.957, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:09:54.959, 41.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:09:54.960, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:09:54.962, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:09:59.964, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:09:59.966, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:09:59.969, 41.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:09:59.971, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:09:59.973, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:09:59.975, 41.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:09:59.977, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:09:59.979, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:10:04.981, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
1, 2022/01/06 11:10:04.983, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
2, 2022/01/06 11:10:04.985, 41.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
3, 2022/01/06 11:10:04.986, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
4, 2022/01/06 11:10:04.988, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32510 MiB, 0 MiB
5, 2022/01/06 11:10:04.990, 41.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32510 MiB, 0 MiB
6, 2022/01/06 11:10:04.992, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32510 MiB, 0 MiB
7, 2022/01/06 11:10:04.994, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32510 MiB, 0 MiB
0, 2022/01/06 11:10:09.996, 40.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 26, P0, 32510 MiB, 32510 MiB, 0 MiB
